customer_id,recency,frequency,monetary,R_Score,F_Score,M_Score,RFM_Segment_Code,RFM_Score,Segment,Cluster
6746,413,4,7050.6900000000005,1,2,3,123,6,Lost Customers,4
6747,217,2,8998.14,1,1,4,114,6,Lost Customers,4
6748,234,6,7436.04,1,4,3,143,8,At Risk,0
6749,82,6,14329.84,3,4,5,345,12,Loyal Customers,0
6750,20,4,6432.6900000000005,4,2,3,423,9,Potential Loyalists,1
6751,66,4,5627.83,3,2,3,323,8,Potential Loyalists,4
6752,6,4,5046.9800000000005,5,2,2,522,9,Potential Loyalists,1
6753,131,8,22772.07,2,5,5,255,12,Need Attention,0
6754,44,6,10358.43,3,4,4,344,11,Loyal Customers,0
6755,67,8,11338.119999999999,3,5,4,354,12,Loyal Customers,0
6756,2,2,1789.09,5,1,1,511,7,New Customers,1
6757,1,5,8933.76,5,3,4,534,12,Loyal Customers,3
6758,7,6,3261.8399999999997,5,4,2,542,11,Lost Customers,1
6759,6,11,22898.7,5,5,5,555,15,Champions,3
6760,213,4,10411.44,1,2,4,124,7,Lost Customers,0
6761,157,7,11721.07,2,5,4,254,11,Need Attention,0
6762,60,3,4542.07,3,1,2,312,6,Potential Loyalists,4
6763,118,4,3444.2999999999997,2,2,2,222,6,Need Attention,4
6764,120,3,3121.5999999999995,2,1,1,211,4,Lost Customers,4
6765,53,8,13572.529999999999,3,5,5,355,13,Loyal Customers,0
6766,7,5,9680.2,5,3,4,534,12,Loyal Customers,3
6767,10,8,14387.57,5,5,5,555,15,Champions,3
6768,53,4,8888.180000000002,3,2,4,324,9,Potential Loyalists,0
6769,418,5,8839.19,1,3,4,134,8,At Risk,0
6770,9,4,12124.33,5,2,4,524,11,Potential Loyalists,3
6771,199,7,11548.52,1,5,4,154,10,At Risk,0
6772,10,6,10255.0,5,4,4,544,13,Champions,3
6773,445,1,2040.23,1,1,1,111,3,Lost Customers,2
6774,157,1,6683.560000000001,2,1,3,213,6,Lost Customers,4
6775,44,5,7997.620000000001,3,3,3,333,9,Loyal Customers,0
6776,62,3,2207.51,3,1,1,311,5,Promising,4
6777,88,6,14575.33,2,4,5,245,11,Need Attention,0
6778,43,8,13313.35,3,5,5,355,13,Loyal Customers,0
6779,64,8,9324.199999999999,3,5,4,354,12,Loyal Customers,0
6780,15,5,8445.57,5,3,4,534,12,Loyal Customers,3
6781,31,3,3137.0699999999997,4,1,1,411,6,New Customers,1
6782,241,5,9488.42,1,3,4,134,8,At Risk,0
6783,55,4,12429.93,3,2,5,325,10,Potential Loyalists,0
6784,47,2,6122.8099999999995,3,1,3,313,7,Potential Loyalists,4
6785,407,5,15508.46,1,3,5,135,9,At Risk,0
6786,15,3,1546.85,5,1,1,511,7,New Customers,1
6787,31,2,942.05,4,1,1,411,6,New Customers,2
6788,127,3,1109.22,2,1,1,211,4,Lost Customers,2
6789,212,4,7562.099999999999,1,2,3,123,6,Lost Customers,4
6790,5,4,5885.02,5,2,3,523,10,Potential Loyalists,1
6791,57,5,13054.82,3,3,5,335,11,Loyal Customers,0
6792,21,4,1566.73,4,2,1,421,7,New Customers,1
6793,253,3,1949.1699999999998,1,1,1,111,3,Lost Customers,4
6794,6,4,10876.06,5,2,4,524,11,Potential Loyalists,1
6795,50,5,9927.89,3,3,4,334,10,Loyal Customers,0
6796,30,5,6323.7300000000005,4,3,3,433,10,Loyal Customers,1
6797,5,5,5154.74,5,3,2,532,10,Potential Loyalists,1
6798,386,1,587.1899999999999,1,1,1,111,3,Lost Customers,2
6799,17,8,5598.03,4,5,2,452,11,Lost Customers,3
6800,5,3,10763.25,5,1,4,514,10,Potential Loyalists,1
6801,298,6,11848.89,1,4,4,144,9,At Risk,0
6802,98,4,9546.74,2,2,4,224,8,Need Attention,0
6803,272,3,4197.46,1,1,2,112,4,Lost Customers,4
6804,12,6,5776.59,5,4,3,543,12,Loyal Customers,3
6805,84,6,10901.12,3,4,4,344,11,Loyal Customers,0
6806,215,8,29140.530000000002,1,5,5,155,11,At Risk,0
6807,29,5,12170.94,4,3,5,435,12,Loyal Customers,0
6808,4,6,11407.589999999998,5,4,4,544,13,Champions,3
6809,106,3,9951.550000000001,2,1,4,214,7,Lost Customers,4
6810,155,4,5386.1900000000005,2,2,2,222,6,Need Attention,4
6811,82,6,8603.42,3,4,4,344,11,Loyal Customers,0
6812,19,8,15901.03,4,5,5,455,14,Champions,3
6813,41,6,6454.49,4,4,3,443,11,Loyal Customers,0
6814,68,4,3790.18,3,2,2,322,7,Potential Loyalists,4
6815,5,7,14186.329999999998,5,5,5,555,15,Champions,3
6816,6,8,10141.31,5,5,4,554,14,Champions,3
6817,6,5,14981.31,5,3,5,535,13,Loyal Customers,3
6818,29,6,14532.01,4,4,5,445,13,Champions,3
6819,51,5,9399.9,3,3,4,334,10,Loyal Customers,0
6820,34,7,8903.83,4,5,4,454,13,Champions,0
6821,78,11,31532.97,3,5,5,355,13,Loyal Customers,0
6822,7,2,1551.98,5,1,1,511,7,New Customers,1
6823,271,6,8738.92,1,4,4,144,9,At Risk,0
6824,20,8,7000.58,4,5,3,453,12,Loyal Customers,3
6825,72,7,9714.51,3,5,4,354,12,Loyal Customers,0
6826,132,5,6854.4,2,3,3,233,8,Need Attention,0
6827,9,3,6103.5599999999995,5,1,3,513,9,Potential Loyalists,1
6828,51,5,6039.129999999999,3,3,3,333,9,Loyal Customers,0
6829,175,5,6792.42,2,3,3,233,8,Need Attention,0
6830,207,4,12340.7,1,2,5,125,8,Lost Customers,0
6831,208,5,10204.21,1,3,4,134,8,At Risk,0
6832,536,4,11121.75,1,2,4,124,7,Lost Customers,4
6833,33,4,3280.38,4,2,2,422,8,Potential Loyalists,1
6834,484,2,13123.71,1,1,5,115,7,Lost Customers,4
6835,59,3,3728.81,3,1,2,312,6,Potential Loyalists,4
6836,40,5,6569.320000000001,4,3,3,433,10,Loyal Customers,0
6837,99,9,16172.75,2,5,5,255,12,Need Attention,0
6838,19,8,15204.59,4,5,5,455,14,Champions,3
6839,44,4,1954.9099999999999,3,2,1,321,6,Promising,1
6840,94,5,5725.99,2,3,3,233,8,Need Attention,0
6841,115,9,35946.66,2,5,5,255,12,Need Attention,0
6842,299,6,7675.140000000001,1,4,3,143,8,At Risk,0
6843,590,5,5938.570000000001,1,3,3,133,7,At Risk,4
6844,281,5,17399.93,1,3,5,135,9,At Risk,0
6845,486,2,3084.05,1,1,1,111,3,Lost Customers,4
6846,180,5,3367.43,2,3,2,232,7,Need Attention,4
6847,99,4,9963.890000000001,2,2,4,224,8,Need Attention,0
6848,2,4,15935.619999999999,5,2,5,525,12,Potential Loyalists,3
6849,22,5,8869.04,4,3,4,434,11,Loyal Customers,3
6850,5,6,14885.199999999999,5,4,5,545,14,Champions,3
6851,70,6,7352.09,3,4,3,343,10,Loyal Customers,0
6852,17,5,20781.68,4,3,5,435,12,Loyal Customers,3
6853,45,3,650.1600000000001,3,1,1,311,5,Promising,2
6854,12,5,6880.71,5,3,3,533,11,Loyal Customers,1
6855,24,5,19266.06,4,3,5,435,12,Loyal Customers,3
6856,433,3,7372.41,1,1,3,113,5,Lost Customers,4
6857,307,5,6790.41,1,3,3,133,7,At Risk,0
6858,3,5,4582.73,5,3,2,532,10,Potential Loyalists,1
6859,198,4,14932.16,1,2,5,125,8,Lost Customers,0
6860,218,3,8223.369999999999,1,1,3,113,5,Lost Customers,4
6861,6,2,3572.41,5,1,2,512,8,Potential Loyalists,1
6862,22,2,4390.13,4,1,2,412,7,Potential Loyalists,1
6863,21,3,3279.9900000000007,4,1,2,412,7,Potential Loyalists,1
6864,1,2,2805.4800000000005,5,1,1,511,7,New Customers,1
6865,101,3,1230.8200000000002,2,1,1,211,4,Lost Customers,2
6866,3,4,4204.07,5,2,2,522,9,Potential Loyalists,1
6867,84,3,4832.740000000001,3,1,2,312,6,Potential Loyalists,4
6868,18,3,11493.26,4,1,4,414,9,Potential Loyalists,1
6869,140,5,10278.58,2,3,4,234,9,Need Attention,0
6870,30,8,14028.77,4,5,5,455,14,Champions,3
6871,74,4,4934.88,3,2,2,322,7,Potential Loyalists,4
6872,37,8,16808.34,4,5,5,455,14,Champions,3
6873,4,8,12661.7,5,5,5,555,15,Champions,3
6874,42,3,13052.689999999999,3,1,5,315,9,Potential Loyalists,0
6875,134,4,4491.710000000001,2,2,2,222,6,Need Attention,4
6876,62,2,1345.7800000000002,3,1,1,311,5,Promising,2
6877,202,3,3767.36,1,1,2,112,4,Lost Customers,4
6878,204,3,1197.8,1,1,1,111,3,Lost Customers,2
6879,38,6,17013.260000000002,4,4,5,445,13,Champions,0
6880,119,4,12021.390000000001,2,2,4,224,8,Need Attention,0
6881,80,8,9509.98,3,5,4,354,12,Loyal Customers,0
6882,67,6,2894.33,3,4,1,341,8,Lost Customers,0
6883,6,4,6438.13,5,2,3,523,10,Potential Loyalists,1
6884,190,8,12870.039999999999,1,5,5,155,11,At Risk,0
6885,14,6,6382.08,5,4,3,543,12,Loyal Customers,3
6886,49,1,1586.32,3,1,1,311,5,Promising,2
6887,20,9,19475.47,4,5,5,455,14,Champions,3
6888,93,2,2465.72,2,1,1,211,4,Lost Customers,4
6889,44,6,7699.85,3,4,3,343,10,Loyal Customers,0
6890,25,8,18652.12,4,5,5,455,14,Champions,3
6891,180,3,7014.370000000001,2,1,3,213,6,Lost Customers,4
6892,11,6,10616.39,5,4,4,544,13,Champions,3
6893,23,3,7437.42,4,1,3,413,8,Potential Loyalists,1
6894,19,6,12553.92,4,4,5,445,13,Champions,3
6895,11,5,4682.42,5,3,2,532,10,Potential Loyalists,1
6896,211,2,3776.13,1,1,2,112,4,Lost Customers,4
6897,1,4,11425.85,5,2,4,524,11,Potential Loyalists,3
6898,196,4,8477.86,1,2,4,124,7,Lost Customers,4
6899,48,7,9150.869999999999,3,5,4,354,12,Loyal Customers,0
6900,1,7,21604.690000000002,5,5,5,555,15,Champions,3
6901,28,8,10332.359999999999,4,5,4,454,13,Champions,3
6902,284,3,2818.8399999999997,1,1,1,111,3,Lost Customers,4
6903,115,6,13909.46,2,4,5,245,11,Need Attention,0
6904,4,5,13557.11,5,3,5,535,13,Loyal Customers,3
6905,13,4,5730.349999999999,5,2,3,523,10,Potential Loyalists,1
6906,41,5,11216.09,4,3,4,434,11,Loyal Customers,0
6907,13,7,11801.23,5,5,4,554,14,Champions,3
6908,21,7,8911.76,4,5,4,454,13,Champions,3
6909,113,7,12960.769999999999,2,5,5,255,12,Need Attention,0
6910,142,2,2494.2200000000003,2,1,1,211,4,Lost Customers,4
6911,167,3,3796.9900000000002,2,1,2,212,5,Lost Customers,4
6912,85,7,12002.99,3,5,4,354,12,Loyal Customers,0
6913,651,1,6083.120000000001,1,1,3,113,5,Lost Customers,4
6914,191,3,10856.420000000002,1,1,4,114,6,Lost Customers,4
6915,25,8,10659.84,4,5,4,454,13,Champions,3
6916,153,8,18611.530000000002,2,5,5,255,12,Need Attention,0
6917,24,5,12409.82,4,3,5,435,12,Loyal Customers,3
6918,18,2,2841.6099999999997,4,1,1,411,6,New Customers,1
6919,36,2,583.21,4,1,1,411,6,New Customers,2
6920,85,8,16657.29,3,5,5,355,13,Loyal Customers,0
6921,9,7,4695.28,5,5,2,552,12,Lost Customers,3
6922,142,4,5837.06,2,2,3,223,7,Need Attention,4
6923,237,4,13046.31,1,2,5,125,8,Lost Customers,0
6924,38,8,11924.1,4,5,4,454,13,Champions,0
6925,5,6,12899.41,5,4,5,545,14,Champions,3
6926,47,4,5938.4800000000005,3,2,3,323,8,Potential Loyalists,1
6927,409,2,1547.94,1,1,1,111,3,Lost Customers,2
6928,10,4,2815.55,5,2,1,521,8,New Customers,1
6930,154,2,3390.4,2,1,2,212,5,Lost Customers,4
6931,38,5,8422.28,4,3,4,434,11,Loyal Customers,0
6932,332,1,1417.05,1,1,1,111,3,Lost Customers,2
6933,549,2,4848.28,1,1,2,112,4,Lost Customers,4
6934,26,4,3324.81,4,2,2,422,8,Potential Loyalists,1
6935,81,5,5532.849999999999,3,3,2,332,8,Potential Loyalists,0
6936,1,7,17512.19,5,5,5,555,15,Champions,3
6937,235,5,3448.1,1,3,2,132,6,Lost Customers,4
6938,123,4,5961.18,2,2,3,223,7,Need Attention,4
6939,1,3,3713.13,5,1,2,512,8,Potential Loyalists,1
6940,663,3,3807.6399999999994,1,1,2,112,4,Lost Customers,4
6941,390,6,6936.5199999999995,1,4,3,143,8,At Risk,0
6942,40,8,19866.65,4,5,5,455,14,Champions,3
6943,1,9,13358.07,5,5,5,555,15,Champions,3
6944,455,7,7461.09,1,5,3,153,9,At Risk,0
6945,373,4,5779.81,1,2,3,123,6,Lost Customers,4
6946,125,3,5864.339999999999,2,1,3,213,6,Lost Customers,4
6947,76,3,2621.84,3,1,1,311,5,Promising,4
6948,73,6,19749.559999999998,3,4,5,345,12,Loyal Customers,0
6949,114,3,769.74,2,1,1,211,4,Lost Customers,2
6950,73,2,4248.7300000000005,3,1,2,312,6,Potential Loyalists,4
6951,407,2,4174.45,1,1,2,112,4,Lost Customers,4
6952,583,4,9910.529999999999,1,2,4,124,7,Lost Customers,4
6953,5,8,7428.58,5,5,3,553,13,Loyal Customers,3
6954,51,7,8961.92,3,5,4,354,12,Loyal Customers,0
6955,3,6,10333.990000000002,5,4,4,544,13,Champions,3
6956,28,6,11198.650000000001,4,4,4,444,12,Champions,3
6957,263,2,15354.720000000001,1,1,5,115,7,Lost Customers,4
6958,135,5,6883.42,2,3,3,233,8,Need Attention,0
6959,243,6,6520.91,1,4,3,143,8,At Risk,0
6960,522,3,4224.450000000001,1,1,2,112,4,Lost Customers,4
6961,27,6,7241.8,4,4,3,443,11,Loyal Customers,3
6962,35,7,5927.71,4,5,3,453,12,Loyal Customers,0
6963,27,5,10844.240000000002,4,3,4,434,11,Loyal Customers,3
6964,310,4,4490.43,1,2,2,122,5,Lost Customers,4
6965,6,8,2930.8,5,5,1,551,11,Lost Customers,3
6966,196,2,544.54,1,1,1,111,3,Lost Customers,2
6967,140,5,5959.280000000001,2,3,3,233,8,Need Attention,0
6968,172,3,3515.13,2,1,2,212,5,Lost Customers,4
6969,47,3,1003.6800000000001,3,1,1,311,5,Promising,2
6970,13,9,9049.51,5,5,4,554,14,Champions,3
6971,5,3,3514.67,5,1,2,512,8,Potential Loyalists,1
6972,21,5,5907.53,4,3,3,433,10,Loyal Customers,1
6973,11,4,9575.36,5,2,4,524,11,Potential Loyalists,1
6974,9,4,10990.050000000001,5,2,4,524,11,Potential Loyalists,1
6975,22,7,4831.32,4,5,2,452,11,Lost Customers,3
6976,233,2,3696.7400000000007,1,1,2,112,4,Lost Customers,4
6977,64,5,10220.130000000001,3,3,4,334,10,Loyal Customers,0
6978,7,4,6661.2,5,2,3,523,10,Potential Loyalists,1
6979,11,5,7182.79,5,3,3,533,11,Loyal Customers,1
6980,204,6,8371.42,1,4,4,144,9,At Risk,0
6981,1,4,3498.1199999999994,5,2,2,522,9,Potential Loyalists,1
6982,22,4,14667.15,4,2,5,425,11,Potential Loyalists,3
6983,190,4,5821.97,1,2,3,123,6,Lost Customers,4
6984,100,3,6004.85,2,1,3,213,6,Lost Customers,4
6985,1,5,3844.02,5,3,2,532,10,Potential Loyalists,1
6986,105,5,11093.32,2,3,4,234,9,Need Attention,0
6987,282,3,635.86,1,1,1,111,3,Lost Customers,2
6988,3,5,7536.9,5,3,3,533,11,Loyal Customers,3
6989,195,5,5875.06,1,3,3,133,7,At Risk,0
6990,15,7,12721.230000000001,5,5,5,555,15,Champions,3
6991,60,8,23298.66,3,5,5,355,13,Loyal Customers,0
6992,10,9,9364.49,5,5,4,554,14,Champions,3
6993,12,4,3202.3900000000003,5,2,1,521,8,New Customers,1
6994,39,6,8271.03,4,4,4,444,12,Champions,0
6995,155,5,4395.88,2,3,2,232,7,Need Attention,4
6996,119,2,7234.34,2,1,3,213,6,Lost Customers,4
6997,51,3,1870.44,3,1,1,311,5,Promising,4
6998,261,3,7804.1,1,1,3,113,5,Lost Customers,4
6999,51,4,5276.82,3,2,2,322,7,Potential Loyalists,4
7000,99,7,9651.91,2,5,4,254,11,Need Attention,0
7001,12,6,9700.32,5,4,4,544,13,Champions,3
7002,134,3,3703.09,2,1,2,212,5,Lost Customers,4
7003,123,3,7255.21,2,1,3,213,6,Lost Customers,4
7004,197,2,830.02,1,1,1,111,3,Lost Customers,2
7005,725,1,3280.26,1,1,2,112,4,Lost Customers,2
7006,71,5,16428.07,3,3,5,335,11,Loyal Customers,0
7007,279,3,8008.74,1,1,3,113,5,Lost Customers,4
7008,621,4,8467.64,1,2,4,124,7,Lost Customers,4
7009,373,1,1703.62,1,1,1,111,3,Lost Customers,2
7010,6,4,12459.0,5,2,5,525,12,Potential Loyalists,3
7011,8,8,17879.510000000002,5,5,5,555,15,Champions,3
7012,64,7,14158.37,3,5,5,355,13,Loyal Customers,0
7013,12,3,6895.0,5,1,3,513,9,Potential Loyalists,1
7014,203,1,202.33,1,1,1,111,3,Lost Customers,2
7015,85,8,15180.07,3,5,5,355,13,Loyal Customers,0
7016,7,4,5124.77,5,2,2,522,9,Potential Loyalists,1
7017,8,4,3372.94,5,2,2,522,9,Potential Loyalists,1
7018,373,3,2208.57,1,1,1,111,3,Lost Customers,4
7019,31,8,6641.24,4,5,3,453,12,Loyal Customers,3
7020,547,1,339.04999999999995,1,1,1,111,3,Lost Customers,2
7021,259,5,19027.06,1,3,5,135,9,At Risk,0
7022,505,2,8770.84,1,1,4,114,6,Lost Customers,4
7023,285,4,2619.31,1,2,1,121,4,Lost Customers,4
7024,14,6,15072.140000000001,5,4,5,545,14,Champions,3
7025,316,4,3682.57,1,2,2,122,5,Lost Customers,4
7026,322,1,2390.09,1,1,1,111,3,Lost Customers,2
7027,2,6,16917.47,5,4,5,545,14,Champions,3
7028,74,3,3022.51,3,1,1,311,5,Promising,4
7029,141,5,7657.240000000001,2,3,3,233,8,Need Attention,0
7030,253,1,1075.29,1,1,1,111,3,Lost Customers,2
7031,10,3,5033.47,5,1,2,512,8,Potential Loyalists,1
7032,75,5,8739.9,3,3,4,334,10,Loyal Customers,0
7033,55,6,9464.61,3,4,4,344,11,Loyal Customers,0
7034,269,6,4901.12,1,4,2,142,7,Lost Customers,0
7035,168,5,2921.58,2,3,1,231,6,Lost Customers,4
7036,90,7,14110.02,2,5,5,255,12,Need Attention,0
7037,286,3,4218.3099999999995,1,1,2,112,4,Lost Customers,4
7038,25,5,10193.77,4,3,4,434,11,Loyal Customers,3
7039,3,7,22243.44,5,5,5,555,15,Champions,3
7040,199,7,15824.39,1,5,5,155,11,At Risk,0
7041,113,4,9544.85,2,2,4,224,8,Need Attention,0
7042,82,7,5524.63,3,5,2,352,10,Lost Customers,0
7043,182,5,10856.51,2,3,4,234,9,Need Attention,0
7044,43,4,11984.63,3,2,4,324,9,Potential Loyalists,0
7045,471,3,9205.2,1,1,4,114,6,Lost Customers,4
7046,21,3,8219.39,4,1,3,413,8,Potential Loyalists,1
7047,115,5,3588.6800000000003,2,3,2,232,7,Need Attention,4
7048,15,3,15958.19,5,1,5,515,11,Potential Loyalists,1
7049,121,5,5813.71,2,3,3,233,8,Need Attention,0
7050,110,2,348.04999999999995,2,1,1,211,4,Lost Customers,2
7051,66,4,3929.7599999999998,3,2,2,322,7,Potential Loyalists,4
7052,60,4,11912.93,3,2,4,324,9,Potential Loyalists,0
7053,137,3,4140.93,2,1,2,212,5,Lost Customers,4
7054,4,8,9421.18,5,5,4,554,14,Champions,3
7055,172,2,217.04,2,1,1,211,4,Lost Customers,2
7056,349,2,8132.82,1,1,3,113,5,Lost Customers,4
7057,6,3,5222.42,5,1,2,512,8,Potential Loyalists,1
7058,12,4,9619.380000000001,5,2,4,524,11,Potential Loyalists,1
7059,28,4,8878.84,4,2,4,424,10,Potential Loyalists,1
7060,55,3,1082.72,3,1,1,311,5,Promising,2
7061,33,2,5132.360000000001,4,1,2,412,7,Potential Loyalists,1
7062,8,7,21246.2,5,5,5,555,15,Champions,3
7063,72,6,22740.64,3,4,5,345,12,Loyal Customers,0
7064,49,4,13232.160000000002,3,2,5,325,10,Potential Loyalists,0
7065,9,8,13942.359999999999,5,5,5,555,15,Champions,3
7066,149,5,4745.849999999999,2,3,2,232,7,Need Attention,4
7067,452,2,2308.9100000000003,1,1,1,111,3,Lost Customers,4
7068,52,1,5100.4800000000005,3,1,2,312,6,Potential Loyalists,4
7069,96,6,12713.01,2,4,5,245,11,Need Attention,0
7070,2,5,5480.2699999999995,5,3,2,532,10,Potential Loyalists,1
7071,72,5,5312.25,3,3,2,332,8,Potential Loyalists,0
7072,14,6,7462.22,5,4,3,543,12,Loyal Customers,3
7073,101,5,6782.17,2,3,3,233,8,Need Attention,0
7074,68,4,7814.950000000001,3,2,3,323,8,Potential Loyalists,0
7075,1,6,5073.15,5,4,2,542,11,Lost Customers,3
7076,681,3,3435.77,1,1,2,112,4,Lost Customers,4
7077,7,2,2510.24,5,1,1,511,7,New Customers,1
7078,19,3,4723.55,4,1,2,412,7,Potential Loyalists,1
7079,333,2,3186.48,1,1,1,111,3,Lost Customers,4
7080,6,5,5676.28,5,3,3,533,11,Loyal Customers,1
7081,38,7,11103.46,4,5,4,454,13,Champions,0
7082,136,2,3345.55,2,1,2,212,5,Lost Customers,4
7083,3,3,4170.01,5,1,2,512,8,Potential Loyalists,1
7084,133,2,2851.7299999999996,2,1,1,211,4,Lost Customers,4
7085,143,5,6458.82,2,3,3,233,8,Need Attention,0
7086,73,3,3824.02,3,1,2,312,6,Potential Loyalists,4
7087,137,4,3627.84,2,2,2,222,6,Need Attention,4
7088,113,3,11953.08,2,1,4,214,7,Lost Customers,4
7089,13,4,12204.14,5,2,5,525,12,Potential Loyalists,3
7090,30,6,4606.6,4,4,2,442,10,Lost Customers,1
7091,25,8,13547.64,4,5,5,455,14,Champions,3
7092,443,5,4837.450000000001,1,3,2,132,6,Lost Customers,4
7093,248,5,3061.69,1,3,1,131,5,Lost Customers,4
7094,129,4,3263.17,2,2,2,222,6,Need Attention,4
7095,30,10,11768.550000000001,4,5,4,454,13,Champions,3
7096,37,3,4331.93,4,1,2,412,7,Potential Loyalists,1
7097,15,6,13184.89,5,4,5,545,14,Champions,3
7098,646,3,2886.84,1,1,1,111,3,Lost Customers,4
7099,15,5,8530.65,5,3,4,534,12,Loyal Customers,3
7100,167,3,3921.24,2,1,2,212,5,Lost Customers,4
7101,11,8,23560.05,5,5,5,555,15,Champions,3
7102,51,7,5407.51,3,5,2,352,10,Lost Customers,0
7103,279,5,16228.4,1,3,5,135,9,At Risk,0
7104,584,6,12173.91,1,4,5,145,10,At Risk,0
7105,141,6,9758.99,2,4,4,244,10,Need Attention,0
7106,106,5,13679.54,2,3,5,235,10,Need Attention,0
7107,202,3,4751.44,1,1,2,112,4,Lost Customers,4
7108,127,4,7050.96,2,2,3,223,7,Need Attention,4
7109,26,7,15483.54,4,5,5,455,14,Champions,3
7110,192,6,3642.5600000000004,1,4,2,142,7,Lost Customers,0
7111,63,8,16137.84,3,5,5,355,13,Loyal Customers,0
7112,36,8,18773.51,4,5,5,455,14,Champions,3
7113,114,5,18188.8,2,3,5,235,10,Need Attention,0
7114,6,4,1834.6,5,2,1,521,8,New Customers,1
7115,35,5,23954.87,4,3,5,435,12,Loyal Customers,0
7116,40,5,8130.73,4,3,3,433,10,Loyal Customers,0
7117,215,2,4747.2,1,1,2,112,4,Lost Customers,4
7118,113,5,17507.559999999998,2,3,5,235,10,Need Attention,0
7119,57,8,11585.099999999999,3,5,4,354,12,Loyal Customers,0
7120,44,3,9491.92,3,1,4,314,8,Potential Loyalists,4
7121,16,4,15989.15,4,2,5,425,11,Potential Loyalists,3
7122,167,4,3751.1400000000003,2,2,2,222,6,Need Attention,4
7123,272,6,4695.7,1,4,2,142,7,Lost Customers,0
7124,31,5,5006.9,4,3,2,432,9,Potential Loyalists,1
7125,14,3,6183.4400000000005,5,1,3,513,9,Potential Loyalists,1
7126,22,6,11502.08,4,4,4,444,12,Champions,3
7127,57,4,5843.669999999999,3,2,3,323,8,Potential Loyalists,4
7128,16,6,21265.59,4,4,5,445,13,Champions,3
7129,20,2,4395.85,4,1,2,412,7,Potential Loyalists,1
7130,65,6,9468.3,3,4,4,344,11,Loyal Customers,0
7131,11,6,6085.65,5,4,3,543,12,Loyal Customers,3
7132,12,6,7003.12,5,4,3,543,12,Loyal Customers,3
7133,46,3,4408.650000000001,3,1,2,312,6,Potential Loyalists,4
7134,7,9,20427.309999999998,5,5,5,555,15,Champions,3
7135,64,10,11044.140000000001,3,5,4,354,12,Loyal Customers,0
7136,5,6,13791.17,5,4,5,545,14,Champions,3
7137,375,4,2779.51,1,2,1,121,4,Lost Customers,4
7138,5,5,12990.03,5,3,5,535,13,Loyal Customers,3
7139,14,5,10130.89,5,3,4,534,12,Loyal Customers,3
7140,805,2,8527.59,1,1,4,114,6,Lost Customers,4
7141,23,8,8332.01,4,5,4,454,13,Champions,3
7142,7,7,5219.280000000001,5,5,2,552,12,Lost Customers,3
7143,20,1,153.89999999999998,4,1,1,411,6,New Customers,2
7144,319,5,8572.52,1,3,4,134,8,At Risk,0
7145,25,5,8885.96,4,3,4,434,11,Loyal Customers,3
7146,1,7,10128.0,5,5,4,554,14,Champions,3
7147,5,8,11993.94,5,5,4,554,14,Champions,3
7148,146,4,6959.81,2,2,3,223,7,Need Attention,4
7149,16,5,8963.36,4,3,4,434,11,Loyal Customers,3
7150,144,4,15777.59,2,2,5,225,9,Need Attention,0
7151,5,6,14238.7,5,4,5,545,14,Champions,3
7152,659,2,359.52000000000004,1,1,1,111,3,Lost Customers,2
7153,69,2,2408.52,3,1,1,311,5,Promising,4
7154,11,5,13795.54,5,3,5,535,13,Loyal Customers,3
7155,7,6,4152.37,5,4,2,542,11,Lost Customers,1
7156,62,7,12135.21,3,5,4,354,12,Loyal Customers,0
7157,387,3,3162.93,1,1,1,111,3,Lost Customers,4
7158,7,3,4450.610000000001,5,1,2,512,8,Potential Loyalists,1
7159,40,7,6908.64,4,5,3,453,12,Loyal Customers,0
7160,13,6,8074.62,5,4,3,543,12,Loyal Customers,3
7161,2,5,14962.04,5,3,5,535,13,Loyal Customers,3
7162,356,1,295.16,1,1,1,111,3,Lost Customers,2
7163,84,6,4035.7200000000003,3,4,2,342,9,Lost Customers,0
7164,379,3,2703.58,1,1,1,111,3,Lost Customers,4
7165,41,2,8344.16,4,1,4,414,9,Potential Loyalists,4
7166,71,7,11836.57,3,5,4,354,12,Loyal Customers,0
7167,326,4,7767.25,1,2,3,123,6,Lost Customers,4
7168,3,6,16265.249999999998,5,4,5,545,14,Champions,3
7169,30,8,16615.699999999997,4,5,5,455,14,Champions,3
7170,321,4,14661.99,1,2,5,125,8,Lost Customers,0
7171,506,1,933.84,1,1,1,111,3,Lost Customers,2
7172,188,5,4051.41,1,3,2,132,6,Lost Customers,4
7173,256,2,1800.2700000000002,1,1,1,111,3,Lost Customers,2
7174,43,5,3691.6299999999997,3,3,2,332,8,Potential Loyalists,1
7175,254,4,5921.26,1,2,3,123,6,Lost Customers,4
7176,23,5,5157.09,4,3,2,432,9,Potential Loyalists,1
7177,23,4,7302.26,4,2,3,423,9,Potential Loyalists,1
7178,71,5,5036.05,3,3,2,332,8,Potential Loyalists,0
7179,203,2,2301.1800000000003,1,1,1,111,3,Lost Customers,2
7180,42,10,24898.06,3,5,5,355,13,Loyal Customers,3
7181,9,10,9265.56,5,5,4,554,14,Champions,3
7182,34,6,10314.400000000001,4,4,4,444,12,Champions,0
7183,1,7,14849.85,5,5,5,555,15,Champions,3
7184,28,8,35657.11,4,5,5,455,14,Champions,3
7185,14,5,8619.56,5,3,4,534,12,Loyal Customers,3
7186,27,10,22090.3,4,5,5,455,14,Champions,3
