order_id,customer_id,order_date,product_id,product_name,category,quantity,unit_price,total_amount,shipping_state,order_status,acquisition_channel
538581,16695,2010-12-26 00:00:00,85099B,JUMBO BAG RED RETROSPOT,Storage & Bags,2,1.95,3.9,United Kingdom,Completed,Direct Mail & Wholesale
538582,13499,2010-06-20 00:00:00,21212,PACK OF 72 RETROSPOT CAKE CASES,Kitchenware,24,0.55,13.2,United Kingdom,Completed,Direct Mail & Wholesale
538583,12798,2011-03-07 00:00:00,47566,PARTY BUNTING,Party Supplies,1,4.95,4.95,United Kingdom,Completed,Direct Mail & Wholesale
C538584,14233,2011-10-13 00:00:00,47566,PARTY BUNTING,Party Supplies,-1,4.95,-4.95,United Kingdom,Cancelled,Direct Mail & Wholesale
538585,14415,2011-08-16 00:00:00,85123A,WHITE HANGING HEART T-LIGHT HOLDER,Home Decor,1,2.55,2.55,France,Completed,Direct Mail & Wholesale
538586,15224,2010-01-20 00:00:00,22423,REGENCY CAKESTAND 3 TIER,Kitchenware,6,12.75,76.5,United Kingdom,Completed,Direct Mail & Wholesale
538587,15440,2010-11-03 00:00:00,85123A,WHITE HANGING HEART T-LIGHT HOLDER,Home Decor,1,2.55,2.55,United Kingdom,Completed,Direct Mail & Wholesale
538588,15762,2010-06-18 00:00:00,84879,ASSORTED COLOUR BIRD ORNAMENT,Home Decor,1,1.69,1.69,United Kingdom,Completed,Direct Mail & Wholesale
538589,14357,2010-11-24 00:00:00,22720,SET OF 3 CAKE TINS PANTRY DESIGN,Kitchenware,6,4.95,29.7,United Kingdom,Completed,Direct Mail & Wholesale
538590,14070,2010-02-10 00:00:00,47566,PARTY BUNTING,Party Supplies,4,4.95,19.8,United Kingdom,Completed,Direct Mail & Wholesale
538591,16728,2010-06-27 00:00:00,85123A,WHITE HANGING HEART T-LIGHT HOLDER,Home Decor,6,2.55,15.3,United Kingdom,Completed,Direct Mail & Wholesale
538592,12908,2010-12-02 00:00:00,22086,PAPER CHAIN KIT 50'S CHRISTMAS,Seasonal,6,2.95,17.7,United Kingdom,Completed,Direct Mail & Wholesale
538593,17704,2011-10-13 00:00:00,22720,SET OF 3 CAKE TINS PANTRY DESIGN,Kitchenware,2,4.95,9.9,United Kingdom,Completed,Direct Mail & Wholesale
538594,14833,2011-02-10 00:00:00,POST,POSTAGE,Postage & Packaging,4,18.0,72.0,United Kingdom,Completed,Direct Mail & Wholesale
538595,16638,2010-11-14 00:00:00,22423,REGENCY CAKESTAND 3 TIER,Kitchenware,1,12.75,12.75,United Kingdom,Completed,Direct Mail & Wholesale
538596,16029,2011-10-20 00:00:00,47566,PARTY BUNTING,Party Supplies,24,4.95,118.8,United Kingdom,Completed,Direct Mail & Wholesale
538597,15287,2011-11-30 00:00:00,22086,PAPER CHAIN KIT 50'S CHRISTMAS,Seasonal,12,2.95,35.4,United Kingdom,Completed,Direct Mail & Wholesale
538598,14092,2010-09-24 00:00:00,85123A,WHITE HANGING HEART T-LIGHT HOLDER,Home Decor,6,2.55,15.3,United Kingdom,Completed,Direct Mail & Wholesale
538599,17280,2010-08-15 00:00:00,85123A,WHITE HANGING HEART T-LIGHT HOLDER,Home Decor,2,2.55,5.1,Spain,Completed,Direct Mail & Wholesale
538600,16464,2010-07-01 00:00:00,22383,LUNCH BAG SUKI DESIGN,Storage & Bags,2,1.65,3.3,United Kingdom,Completed,Direct Mail & Wholesale
538601,17891,2010-06-22 00:00:00,21212,PACK OF 72 RETROSPOT CAKE CASES,Kitchenware,1,0.55,0.55,United Kingdom,Completed,Direct Mail & Wholesale
538602,14950,2010-01-05 00:00:00,21212,PACK OF 72 RETROSPOT CAKE CASES,Kitchenware,1,0.55,0.55,Spain,Completed,Direct Mail & Wholesale
538603,17468,2011-01-12 00:00:00,85123A,WHITE HANGING HEART T-LIGHT HOLDER,Home Decor,6,2.55,15.3,United Kingdom,Completed,Direct Mail & Wholesale
538604,18124,2010-02-28 00:00:00,21212,PACK OF 72 RETROSPOT CAKE CASES,Kitchenware,6,0.55,3.3,United Kingdom,Completed,Direct Mail & Wholesale
538605,13114,2009-12-15 00:00:00,47566,PARTY BUNTING,Party Supplies,6,4.95,29.7,United Kingdom,Completed,Direct Mail & Wholesale
538606,14282,2011-10-04 00:00:00,47566,PARTY BUNTING,Party Supplies,1,4.95,4.95,United Kingdom,Completed,Direct Mail & Wholesale
538607,16861,2011-01-22 00:00:00,21212,PACK OF 72 RETROSPOT CAKE CASES,Kitchenware,1,0.55,0.55,United Kingdom,Completed,Direct Mail & Wholesale
538608,12402,2011-07-17 00:00:00,85099B,JUMBO BAG RED RETROSPOT,Storage & Bags,2,1.95,3.9,United Kingdom,Completed,Direct Mail & Wholesale
538609,17555,2010-11-28 00:00:00,84879,ASSORTED COLOUR BIRD ORNAMENT,Home Decor,1,1.69,1.69,United Kingdom,Completed,Direct Mail & Wholesale
538610,16648,2011-11-10 00:00:00,47566,PARTY BUNTING,Party Supplies,2,4.95,9.9,United Kingdom,Completed,Direct Mail & Wholesale
538611,14573,2010-09-10 00:00:00,22720,SET OF 3 CAKE TINS PANTRY DESIGN,Kitchenware,4,4.95,19.8,United Kingdom,Completed,Direct Mail & Wholesale
538612,13939,2011-04-16 00:00:00,85123A,WHITE HANGING HEART T-LIGHT HOLDER,Home Decor,2,2.55,5.1,United Kingdom,Completed,Direct Mail & Wholesale
538613,15359,2011-06-05 00:00:00,POST,POSTAGE,Postage & Packaging,6,18.0,108.0,EIRE,Completed,Direct Mail & Wholesale
538614,18011,2010-03-01 00:00:00,POST,POSTAGE,Postage & Packaging,2,18.0,36.0,EIRE,Completed,Direct Mail & Wholesale
538615,12574,2011-06-29 00:00:00,22086,PAPER CHAIN KIT 50'S CHRISTMAS,Seasonal,2,2.95,5.9,United Kingdom,Completed,Direct Mail & Wholesale
538616,17547,2010-05-30 00:00:00,85123A,WHITE HANGING HEART T-LIGHT HOLDER,Home Decor,2,2.55,5.1,United Kingdom,Completed,Direct Mail & Wholesale
538617,12502,2011-06-26 00:00:00,POST,POSTAGE,Postage & Packaging,4,18.0,72.0,United Kingdom,Completed,Direct Mail & Wholesale
538618,17696,2010-02-06 00:00:00,84879,ASSORTED COLOUR BIRD ORNAMENT,Home Decor,1,1.69,1.69,EIRE,Completed,Direct Mail & Wholesale
538619,16153,2010-04-07 00:00:00,85123A,WHITE HANGING HEART T-LIGHT HOLDER,Home Decor,4,2.55,10.2,United Kingdom,Completed,Direct Mail & Wholesale
538620,13804,2011-07-08 00:00:00,47566,PARTY BUNTING,Party Supplies,1,4.95,4.95,United Kingdom,Completed,Direct Mail & Wholesale
538621,15406,2010-03-23 00:00:00,85099B,JUMBO BAG RED RETROSPOT,Storage & Bags,1,1.95,1.95,United Kingdom,Completed,Direct Mail & Wholesale
538622,15349,2010-04-04 00:00:00,22720,SET OF 3 CAKE TINS PANTRY DESIGN,Kitchenware,2,4.95,9.9,United Kingdom,Completed,Direct Mail & Wholesale
538623,17453,2011-09-18 00:00:00,POST,POSTAGE,Postage & Packaging,12,18.0,216.0,United Kingdom,Completed,Direct Mail & Wholesale
538624,16589,2010-03-31 00:00:00,22383,LUNCH BAG SUKI DESIGN,Storage & Bags,6,1.65,9.9,United Kingdom,Completed,Direct Mail & Wholesale
538625,16282,2010-01-23 00:00:00,47566,PARTY BUNTING,Party Supplies,2,4.95,9.9,United Kingdom,Completed,Direct Mail & Wholesale
538626,17013,2010-11-04 00:00:00,85099B,JUMBO BAG RED RETROSPOT,Storage & Bags,6,1.95,11.7,United Kingdom,Completed,Direct Mail & Wholesale
538627,14495,2010-11-09 00:00:00,85123A,WHITE HANGING HEART T-LIGHT HOLDER,Home Decor,1,2.55,2.55,United Kingdom,Completed,Direct Mail & Wholesale
538628,15174,2011-04-13 00:00:00,POST,POSTAGE,Postage & Packaging,2,18.0,36.0,EIRE,Completed,Direct Mail & Wholesale
538629,12905,2010-03-31 00:00:00,84879,ASSORTED COLOUR BIRD ORNAMENT,Home Decor,6,1.69,10.14,United Kingdom,Completed,Direct Mail & Wholesale
538630,16878,2010-02-07 00:00:00,22383,LUNCH BAG SUKI DESIGN,Storage & Bags,4,1.65,6.6,United Kingdom,Completed,Direct Mail & Wholesale
538631,14565,2011-03-15 00:00:00,22383,LUNCH BAG SUKI DESIGN,Storage & Bags,12,1.65,19.8,United Kingdom,Completed,Direct Mail & Wholesale
538632,12927,2010-06-21 00:00:00,22086,PAPER CHAIN KIT 50'S CHRISTMAS,Seasonal,4,2.95,11.8,United Kingdom,Completed,Direct Mail & Wholesale
538633,15867,2011-02-28 00:00:00,22720,SET OF 3 CAKE TINS PANTRY DESIGN,Kitchenware,4,4.95,19.8,United Kingdom,Completed,Direct Mail & Wholesale
538634,15932,2011-10-28 00:00:00,22720,SET OF 3 CAKE TINS PANTRY DESIGN,Kitchenware,2,4.95,9.9,United Kingdom,Completed,Direct Mail & Wholesale
538635,13290,2011-04-01 00:00:00,22086,PAPER CHAIN KIT 50'S CHRISTMAS,Seasonal,1,2.95,2.95,United Kingdom,Completed,Direct Mail & Wholesale
538636,14724,2010-06-30 00:00:00,22720,SET OF 3 CAKE TINS PANTRY DESIGN,Kitchenware,1,4.95,4.95,United Kingdom,Completed,Direct Mail & Wholesale
538637,15081,2011-10-10 00:00:00,22086,PAPER CHAIN KIT 50'S CHRISTMAS,Seasonal,4,2.95,11.8,Spain,Completed,Direct Mail & Wholesale
538638,16889,2011-07-03 00:00:00,22086,PAPER CHAIN KIT 50'S CHRISTMAS,Seasonal,2,2.95,5.9,United Kingdom,Completed,Direct Mail & Wholesale
538639,18260,2010-12-14 00:00:00,47566,PARTY BUNTING,Party Supplies,2,4.95,9.9,United Kingdom,Completed,Direct Mail & Wholesale
538640,15437,2011-05-16 00:00:00,85099B,JUMBO BAG RED RETROSPOT,Storage & Bags,1,1.95,1.95,United Kingdom,Completed,Direct Mail & Wholesale
538641,18040,2010-07-10 00:00:00,21212,PACK OF 72 RETROSPOT CAKE CASES,Kitchenware,2,0.55,1.1,United Kingdom,Completed,Direct Mail & Wholesale
538642,13374,2011-06-02 00:00:00,22423,REGENCY CAKESTAND 3 TIER,Kitchenware,2,12.75,25.5,United Kingdom,Completed,Direct Mail & Wholesale
538643,18251,2011-07-13 00:00:00,84879,ASSORTED COLOUR BIRD ORNAMENT,Home Decor,24,1.69,40.56,United Kingdom,Completed,Direct Mail & Wholesale
538644,14266,2010-01-31 00:00:00,22383,LUNCH BAG SUKI DESIGN,Storage & Bags,1,1.65,1.65,EIRE,Completed,Direct Mail & Wholesale
538645,17632,2011-02-08 00:00:00,85099B,JUMBO BAG RED RETROSPOT,Storage & Bags,12,1.95,23.4,United Kingdom,Completed,Direct Mail & Wholesale
538646,15763,2010-07-23 00:00:00,85099B,JUMBO BAG RED RETROSPOT,Storage & Bags,1,1.95,1.95,United Kingdom,Completed,Direct Mail & Wholesale
C538647,16391,2010-05-07 00:00:00,22086,PAPER CHAIN KIT 50'S CHRISTMAS,Seasonal,-2,2.95,-5.9,United Kingdom,Cancelled,Direct Mail & Wholesale
538648,15154,2011-11-09 00:00:00,84879,ASSORTED COLOUR BIRD ORNAMENT,Home Decor,12,1.69,20.28,United Kingdom,Completed,Direct Mail & Wholesale
538649,16005,2010-02-24 00:00:00,22086,PAPER CHAIN KIT 50'S CHRISTMAS,Seasonal,1,2.95,2.95,United Kingdom,Completed,Direct Mail & Wholesale
538650,13329,2011-10-13 00:00:00,85099B,JUMBO BAG RED RETROSPOT,Storage & Bags,4,1.95,7.8,Germany,Completed,Direct Mail & Wholesale
538651,16106,2011-06-05 00:00:00,POST,POSTAGE,Postage & Packaging,2,18.0,36.0,United Kingdom,Completed,Direct Mail & Wholesale
538652,14676,2011-02-17 00:00:00,85123A,WHITE HANGING HEART T-LIGHT HOLDER,Home Decor,6,2.55,15.3,United Kingdom,Completed,Direct Mail & Wholesale
538653,14885,2010-04-10 00:00:00,85123A,WHITE HANGING HEART T-LIGHT HOLDER,Home Decor,1,2.55,2.55,United Kingdom,Completed,Direct Mail & Wholesale
538654,12714,2010-12-03 00:00:00,85099B,JUMBO BAG RED RETROSPOT,Storage & Bags,6,1.95,11.7,United Kingdom,Completed,Direct Mail & Wholesale
538655,16583,2010-04-21 00:00:00,22423,REGENCY CAKESTAND 3 TIER,Kitchenware,1,12.75,12.75,United Kingdom,Completed,Direct Mail & Wholesale
538656,16502,2011-01-29 00:00:00,POST,POSTAGE,Postage & Packaging,1,18.0,18.0,United Kingdom,Completed,Direct Mail & Wholesale
538657,16712,2011-06-30 00:00:00,21212,PACK OF 72 RETROSPOT CAKE CASES,Kitchenware,1,0.55,0.55,United Kingdom,Completed,Direct Mail & Wholesale
538658,14865,2010-12-04 00:00:00,85099B,JUMBO BAG RED RETROSPOT,Storage & Bags,1,1.95,1.95,EIRE,Completed,Direct Mail & Wholesale
538659,14234,2011-07-20 00:00:00,22383,LUNCH BAG SUKI DESIGN,Storage & Bags,1,1.65,1.65,United Kingdom,Completed,Direct Mail & Wholesale
538660,13663,2011-03-21 00:00:00,22086,PAPER CHAIN KIT 50'S CHRISTMAS,Seasonal,12,2.95,35.4,United Kingdom,Completed,Direct Mail & Wholesale
538661,17095,2010-11-29 00:00:00,85099B,JUMBO BAG RED RETROSPOT,Storage & Bags,4,1.95,7.8,United Kingdom,Completed,Direct Mail & Wholesale
C538662,12989,2011-10-12 00:00:00,22423,REGENCY CAKESTAND 3 TIER,Kitchenware,-1,12.75,-12.75,United Kingdom,Cancelled,Direct Mail & Wholesale
538663,15041,2010-02-23 00:00:00,POST,POSTAGE,Postage & Packaging,6,18.0,108.0,United Kingdom,Completed,Direct Mail & Wholesale
538664,16584,2011-09-06 00:00:00,POST,POSTAGE,Postage & Packaging,1,18.0,18.0,United Kingdom,Completed,Direct Mail & Wholesale
538665,13278,2009-12-30 00:00:00,85099B,JUMBO BAG RED RETROSPOT,Storage & Bags,4,1.95,7.8,United Kingdom,Completed,Direct Mail & Wholesale
538666,12365,2010-10-03 00:00:00,22720,SET OF 3 CAKE TINS PANTRY DESIGN,Kitchenware,1,4.95,4.95,United Kingdom,Completed,Direct Mail & Wholesale
538667,13958,2011-09-15 00:00:00,22720,SET OF 3 CAKE TINS PANTRY DESIGN,Kitchenware,4,4.95,19.8,United Kingdom,Completed,Direct Mail & Wholesale
538668,17819,2010-06-07 00:00:00,22086,PAPER CHAIN KIT 50'S CHRISTMAS,Seasonal,1,2.95,2.95,EIRE,Completed,Direct Mail & Wholesale
538669,16471,2011-01-30 00:00:00,84879,ASSORTED COLOUR BIRD ORNAMENT,Home Decor,1,1.69,1.69,United Kingdom,Completed,Direct Mail & Wholesale
538670,14571,2010-08-17 00:00:00,21212,PACK OF 72 RETROSPOT CAKE CASES,Kitchenware,1,0.55,0.55,United Kingdom,Completed,Direct Mail & Wholesale
538671,14655,2011-11-30 00:00:00,22720,SET OF 3 CAKE TINS PANTRY DESIGN,Kitchenware,1,4.95,4.95,United Kingdom,Completed,Direct Mail & Wholesale
538672,14274,2010-10-14 00:00:00,84879,ASSORTED COLOUR BIRD ORNAMENT,Home Decor,2,1.69,3.38,Spain,Completed,Direct Mail & Wholesale
538673,12798,2010-06-20 00:00:00,47566,PARTY BUNTING,Party Supplies,4,4.95,19.8,United Kingdom,Completed,Direct Mail & Wholesale
538674,15607,2010-04-29 00:00:00,84879,ASSORTED COLOUR BIRD ORNAMENT,Home Decor,4,1.69,6.76,United Kingdom,Completed,Direct Mail & Wholesale
538675,15688,2010-05-30 00:00:00,POST,POSTAGE,Postage & Packaging,1,18.0,18.0,Germany,Completed,Direct Mail & Wholesale
538676,15613,2011-04-08 00:00:00,22720,SET OF 3 CAKE TINS PANTRY DESIGN,Kitchenware,1,4.95,4.95,United Kingdom,Completed,Direct Mail & Wholesale
538677,16046,2010-08-27 00:00:00,22720,SET OF 3 CAKE TINS PANTRY DESIGN,Kitchenware,4,4.95,19.8,United Kingdom,Completed,Direct Mail & Wholesale
538678,14764,2011-06-16 00:00:00,22383,LUNCH BAG SUKI DESIGN,Storage & Bags,2,1.65,3.3,United Kingdom,Completed,Direct Mail & Wholesale
538679,13188,2011-11-02 00:00:00,85099B,JUMBO BAG RED RETROSPOT,Storage & Bags,1,1.95,1.95,United Kingdom,Completed,Direct Mail & Wholesale
538680,16524,2010-07-14 00:00:00,84879,ASSORTED COLOUR BIRD ORNAMENT,Home Decor,2,1.69,3.38,United Kingdom,Completed,Direct Mail & Wholesale
538681,15399,2010-12-07 00:00:00,84879,ASSORTED COLOUR BIRD ORNAMENT,Home Decor,1,1.69,1.69,United Kingdom,Completed,Direct Mail & Wholesale
538682,17102,2011-07-26 00:00:00,22423,REGENCY CAKESTAND 3 TIER,Kitchenware,2,12.75,25.5,Netherlands,Completed,Direct Mail & Wholesale
538683,16614,2010-09-01 00:00:00,22720,SET OF 3 CAKE TINS PANTRY DESIGN,Kitchenware,1,4.95,4.95,Germany,Completed,Direct Mail & Wholesale
538684,12767,2009-12-13 00:00:00,47566,PARTY BUNTING,Party Supplies,24,4.95,118.8,United Kingdom,Completed,Direct Mail & Wholesale
538685,13872,2010-02-10 00:00:00,47566,PARTY BUNTING,Party Supplies,1,4.95,4.95,Australia,Completed,Direct Mail & Wholesale
538686,17216,2010-04-30 00:00:00,POST,POSTAGE,Postage & Packaging,1,18.0,18.0,United Kingdom,Completed,Direct Mail & Wholesale
538687,17260,2011-11-01 00:00:00,POST,POSTAGE,Postage & Packaging,4,18.0,72.0,United Kingdom,Completed,Direct Mail & Wholesale
538688,14974,2009-12-25 00:00:00,84879,ASSORTED COLOUR BIRD ORNAMENT,Home Decor,1,1.69,1.69,United Kingdom,Completed,Direct Mail & Wholesale
538689,14783,2011-06-26 00:00:00,POST,POSTAGE,Postage & Packaging,2,18.0,36.0,Belgium,Completed,Direct Mail & Wholesale
538690,16220,2010-07-04 00:00:00,85123A,WHITE HANGING HEART T-LIGHT HOLDER,Home Decor,1,2.55,2.55,Netherlands,Completed,Direct Mail & Wholesale
538691,16810,2010-12-13 00:00:00,85099B,JUMBO BAG RED RETROSPOT,Storage & Bags,1,1.95,1.95,Germany,Completed,Direct Mail & Wholesale
538692,15512,2010-08-22 00:00:00,22423,REGENCY CAKESTAND 3 TIER,Kitchenware,1,12.75,12.75,United Kingdom,Completed,Direct Mail & Wholesale
538693,12954,2011-04-27 00:00:00,85099B,JUMBO BAG RED RETROSPOT,Storage & Bags,1,1.95,1.95,United Kingdom,Completed,Direct Mail & Wholesale
538694,13050,2011-05-27 00:00:00,22086,PAPER CHAIN KIT 50'S CHRISTMAS,Seasonal,1,2.95,2.95,United Kingdom,Completed,Direct Mail & Wholesale
538695,16459,2010-09-04 00:00:00,84879,ASSORTED COLOUR BIRD ORNAMENT,Home Decor,1,1.69,1.69,EIRE,Completed,Direct Mail & Wholesale
538696,14042,2009-12-27 00:00:00,85099B,JUMBO BAG RED RETROSPOT,Storage & Bags,2,1.95,3.9,United Kingdom,Completed,Direct Mail & Wholesale
538697,13164,2010-02-02 00:00:00,POST,POSTAGE,Postage & Packaging,1,18.0,18.0,France,Completed,Direct Mail & Wholesale
538698,16991,2011-01-23 00:00:00,84879,ASSORTED COLOUR BIRD ORNAMENT,Home Decor,2,1.69,3.38,EIRE,Completed,Direct Mail & Wholesale
538699,14110,2010-01-24 00:00:00,22720,SET OF 3 CAKE TINS PANTRY DESIGN,Kitchenware,12,4.95,59.4,United Kingdom,Completed,Direct Mail & Wholesale
538700,14781,2010-04-20 00:00:00,21212,PACK OF 72 RETROSPOT CAKE CASES,Kitchenware,1,0.55,0.55,United Kingdom,Completed,Direct Mail & Wholesale
538701,14174,2011-08-22 00:00:00,22383,LUNCH BAG SUKI DESIGN,Storage & Bags,2,1.65,3.3,EIRE,Completed,Direct Mail & Wholesale
538702,16457,2011-11-13 00:00:00,22423,REGENCY CAKESTAND 3 TIER,Kitchenware,6,12.75,76.5,United Kingdom,Completed,Direct Mail & Wholesale
538703,16106,2010-03-24 00:00:00,21212,PACK OF 72 RETROSPOT CAKE CASES,Kitchenware,12,0.55,6.6,United Kingdom,Completed,Direct Mail & Wholesale
538704,12702,2010-08-06 00:00:00,47566,PARTY BUNTING,Party Supplies,2,4.95,9.9,Germany,Completed,Direct Mail & Wholesale
538705,17001,2010-08-20 00:00:00,22720,SET OF 3 CAKE TINS PANTRY DESIGN,Kitchenware,1,4.95,4.95,United Kingdom,Completed,Direct Mail & Wholesale
538706,17470,2010-06-20 00:00:00,22423,REGENCY CAKESTAND 3 TIER,Kitchenware,12,12.75,153.0,United Kingdom,Completed,Direct Mail & Wholesale
538707,16148,2011-09-19 00:00:00,84879,ASSORTED COLOUR BIRD ORNAMENT,Home Decor,4,1.69,6.76,Netherlands,Completed,Direct Mail & Wholesale
538708,15693,2010-09-15 00:00:00,22086,PAPER CHAIN KIT 50'S CHRISTMAS,Seasonal,4,2.95,11.8,United Kingdom,Completed,Direct Mail & Wholesale
538709,13052,2011-10-13 00:00:00,85099B,JUMBO BAG RED RETROSPOT,Storage & Bags,4,1.95,7.8,United Kingdom,Completed,Direct Mail & Wholesale
538710,17752,2010-10-30 00:00:00,85099B,JUMBO BAG RED RETROSPOT,Storage & Bags,4,1.95,7.8,United Kingdom,Completed,Direct Mail & Wholesale
538711,13249,2011-02-19 00:00:00,84879,ASSORTED COLOUR BIRD ORNAMENT,Home Decor,1,1.69,1.69,United Kingdom,Completed,Direct Mail & Wholesale
538712,12488,2010-05-18 00:00:00,85099B,JUMBO BAG RED RETROSPOT,Storage & Bags,6,1.95,11.7,United Kingdom,Completed,Direct Mail & Wholesale
538713,13738,2010-09-01 00:00:00,47566,PARTY BUNTING,Party Supplies,2,4.95,9.9,United Kingdom,Completed,Direct Mail & Wholesale
538714,15917,2010-06-03 00:00:00,22423,REGENCY CAKESTAND 3 TIER,Kitchenware,2,12.75,25.5,United Kingdom,Completed,Direct Mail & Wholesale
538715,12793,2010-06-03 00:00:00,47566,PARTY BUNTING,Party Supplies,2,4.95,9.9,Netherlands,Completed,Direct Mail & Wholesale
538716,12775,2011-04-14 00:00:00,85099B,JUMBO BAG RED RETROSPOT,Storage & Bags,1,1.95,1.95,United Kingdom,Completed,Direct Mail & Wholesale
538717,14456,2010-12-04 00:00:00,22383,LUNCH BAG SUKI DESIGN,Storage & Bags,12,1.65,19.8,United Kingdom,Completed,Direct Mail & Wholesale
538718,16828,2010-07-21 00:00:00,POST,POSTAGE,Postage & Packaging,12,18.0,216.0,United Kingdom,Completed,Direct Mail & Wholesale
538719,17202,2010-05-05 00:00:00,22720,SET OF 3 CAKE TINS PANTRY DESIGN,Kitchenware,2,4.95,9.9,United Kingdom,Completed,Direct Mail & Wholesale
538720,14127,2010-05-25 00:00:00,85099B,JUMBO BAG RED RETROSPOT,Storage & Bags,6,1.95,11.7,United Kingdom,Completed,Direct Mail & Wholesale
538721,18167,2011-11-18 00:00:00,85099B,JUMBO BAG RED RETROSPOT,Storage & Bags,1,1.95,1.95,United Kingdom,Completed,Direct Mail & Wholesale
538722,15581,2010-05-23 00:00:00,21212,PACK OF 72 RETROSPOT CAKE CASES,Kitchenware,4,0.55,2.2,United Kingdom,Completed,Direct Mail & Wholesale
538723,16580,2011-10-12 00:00:00,85099B,JUMBO BAG RED RETROSPOT,Storage & Bags,2,1.95,3.9,United Kingdom,Completed,Direct Mail & Wholesale
538724,18093,2011-04-10 00:00:00,85123A,WHITE HANGING HEART T-LIGHT HOLDER,Home Decor,1,2.55,2.55,Spain,Completed,Direct Mail & Wholesale
538725,13600,2011-09-16 00:00:00,85099B,JUMBO BAG RED RETROSPOT,Storage & Bags,6,1.95,11.7,United Kingdom,Completed,Direct Mail & Wholesale
538726,16721,2009-12-28 00:00:00,22720,SET OF 3 CAKE TINS PANTRY DESIGN,Kitchenware,6,4.95,29.7,United Kingdom,Completed,Direct Mail & Wholesale
538727,15494,2010-06-19 00:00:00,21212,PACK OF 72 RETROSPOT CAKE CASES,Kitchenware,1,0.55,0.55,EIRE,Completed,Direct Mail & Wholesale
538728,15877,2011-10-28 00:00:00,POST,POSTAGE,Postage & Packaging,2,18.0,36.0,United Kingdom,Completed,Direct Mail & Wholesale
538729,13986,2011-05-18 00:00:00,22383,LUNCH BAG SUKI DESIGN,Storage & Bags,6,1.65,9.9,United Kingdom,Completed,Direct Mail & Wholesale
538730,18014,2011-06-04 00:00:00,22423,REGENCY CAKESTAND 3 TIER,Kitchenware,2,12.75,25.5,United Kingdom,Completed,Direct Mail & Wholesale
538731,12835,2011-10-31 00:00:00,47566,PARTY BUNTING,Party Supplies,2,4.95,9.9,United Kingdom,Completed,Direct Mail & Wholesale
538732,14505,2010-11-10 00:00:00,84879,ASSORTED COLOUR BIRD ORNAMENT,Home Decor,1,1.69,1.69,United Kingdom,Completed,Direct Mail & Wholesale
538733,12995,2010-06-27 00:00:00,22720,SET OF 3 CAKE TINS PANTRY DESIGN,Kitchenware,2,4.95,9.9,United Kingdom,Completed,Direct Mail & Wholesale
538734,12470,2010-01-17 00:00:00,84879,ASSORTED COLOUR BIRD ORNAMENT,Home Decor,6,1.69,10.14,United Kingdom,Completed,Direct Mail & Wholesale
538735,17853,2011-08-28 00:00:00,85099B,JUMBO BAG RED RETROSPOT,Storage & Bags,4,1.95,7.8,United Kingdom,Completed,Direct Mail & Wholesale
538736,13983,2011-04-10 00:00:00,22423,REGENCY CAKESTAND 3 TIER,Kitchenware,2,12.75,25.5,United Kingdom,Completed,Direct Mail & Wholesale
538737,18277,2010-09-10 00:00:00,22086,PAPER CHAIN KIT 50'S CHRISTMAS,Seasonal,2,2.95,5.9,United Kingdom,Completed,Direct Mail & Wholesale
538738,16774,2011-08-25 00:00:00,POST,POSTAGE,Postage & Packaging,1,18.0,18.0,United Kingdom,Completed,Direct Mail & Wholesale
538739,14158,2010-10-08 00:00:00,22423,REGENCY CAKESTAND 3 TIER,Kitchenware,2,12.75,25.5,United Kingdom,Completed,Direct Mail & Wholesale
