session_id,customer_id,session_date,channel,device,pages_viewed,session_duration,converted
76649,,2022-03-13 07:23:52,Paid Search,Desktop,6,114,0
76650,,2021-07-26 01:28:30,Social Media,Desktop,11,91,0
76651,19434,2023-03-01 07:42:40,Direct,Desktop,2,28,0
76652,,2023-04-09 21:29:24,Paid Search,Mobile,5,15,0
76653,,2022-01-07 09:12:00,Social Media,Desktop,6,284,0
76654,,2023-07-15 12:27:25,Organic Search,Mobile,7,323,0
76655,,2023-10-06 11:41:16,Referral,Mobile,4,137,0
76656,,2022-05-12 10:08:15,Email,Desktop,2,772,0
76657,,2022-04-29 09:21:05,Paid Search,Mobile,6,391,0
76658,2883,2021-10-09 00:59:16,Social Media,Desktop,1,223,0
76659,,2022-12-11 07:20:23,Direct,Desktop,2,89,0
76660,15794,2022-12-09 19:20:58,Paid Search,Mobile,6,17,0
76661,,2022-05-22 23:13:57,Email,Desktop,4,163,0
76662,,2021-05-26 16:21:17,Organic Search,Mobile,6,606,0
76663,,2022-07-29 21:00:13,Organic Search,Mobile,8,68,0
76664,,2023-08-07 11:35:39,Direct,Mobile,2,119,1
76665,,2023-11-12 19:25:12,Direct,Desktop,3,34,0
76666,,2021-07-04 23:27:52,Organic Search,Mobile,7,40,0
76667,,2022-05-06 23:50:47,Direct,Desktop,3,306,0
76668,,2021-11-05 01:53:55,Social Media,Tablet,6,401,0
76669,,2021-06-13 15:07:55,Referral,Desktop,5,146,0
76670,,2022-08-14 09:56:28,Paid Search,Mobile,7,8,0
76671,,2023-10-15 17:28:25,Paid Search,Desktop,6,61,0
76672,,2023-11-02 11:44:11,Email,Mobile,8,170,0
76673,,2022-06-18 16:13:02,Organic Search,Mobile,4,199,0
76674,,2023-02-22 13:37:08,Social Media,Mobile,5,227,0
76675,7589,2023-06-01 09:30:37,Referral,Mobile,1,234,0
76676,,2022-06-24 17:08:16,Organic Search,Desktop,6,56,0
76677,3264,2022-10-05 14:28:39,Social Media,Desktop,4,293,0
76678,,2022-06-21 14:37:57,Organic Search,Tablet,6,747,0
76679,4166,2023-11-04 00:28:14,Paid Search,Tablet,7,184,0
76680,,2021-04-18 01:48:31,Organic Search,Mobile,3,159,0
76681,,2023-07-02 17:57:46,Direct,Desktop,3,246,0
76682,,2021-11-08 20:27:01,Direct,Tablet,3,167,0
76683,,2021-10-22 06:52:51,Referral,Mobile,3,98,0
76684,,2023-10-14 13:22:55,Direct,Desktop,5,263,0
76685,,2023-12-08 14:44:16,Direct,Mobile,7,305,0
76686,,2022-12-29 22:39:24,Organic Search,Mobile,5,181,0
76687,,2021-04-19 19:23:27,Email,Mobile,5,168,0
76688,,2022-06-08 21:29:17,Direct,Desktop,8,1054,0
76689,,2023-09-02 09:57:59,Referral,Mobile,4,150,0
76690,,2023-10-10 19:42:05,Paid Search,Desktop,8,47,0
76691,,2022-07-09 20:15:44,Paid Search,Tablet,5,180,0
76692,,2023-05-31 22:19:13,Email,Desktop,5,318,0
76693,,2021-04-21 13:08:40,Direct,Mobile,2,545,0
76694,14230,2023-08-25 19:21:56,Email,Desktop,2,419,0
76695,,2022-11-05 03:29:02,Direct,Desktop,5,22,0
76696,,2023-04-17 03:32:38,Email,Desktop,3,288,0
76697,7768,2021-03-23 06:02:30,Email,Mobile,3,218,0
76698,,2022-04-21 18:02:05,Referral,Mobile,7,96,0
76699,3470,2021-05-24 06:06:53,Paid Search,Mobile,5,72,0
76700,,2023-08-29 14:21:49,Paid Search,Desktop,5,57,0
76701,,2023-08-28 07:44:43,Direct,Desktop,5,149,0
76702,,2022-02-18 03:58:12,Social Media,Desktop,6,24,0
76703,,2021-07-28 16:17:24,Paid Search,Mobile,3,85,0
76704,,2021-12-24 00:49:14,Referral,Mobile,7,7,0
76705,,2022-12-01 19:19:50,Organic Search,Mobile,4,218,0
76706,,2022-12-03 11:00:42,Social Media,Mobile,6,8,0
76707,13982,2022-04-04 17:31:42,Social Media,Tablet,6,107,0
76708,,2023-08-02 04:24:27,Organic Search,Tablet,6,186,0
76709,,2021-12-21 11:09:46,Direct,Mobile,3,10,0
76710,11463,2021-09-19 21:13:59,Paid Search,Mobile,5,49,0
76711,,2022-04-25 01:49:26,Paid Search,Desktop,4,435,0
76712,,2022-12-30 09:33:54,Paid Search,Desktop,4,64,0
76713,,2023-04-01 15:05:58,Paid Search,Mobile,5,195,0
76714,7728,2022-11-02 15:24:51,Organic Search,Mobile,5,328,0
76715,,2022-11-15 11:27:59,Organic Search,Desktop,5,82,0
76716,,2021-03-06 00:36:52,Direct,Mobile,5,196,0
76717,2228,2023-05-04 22:57:45,Organic Search,Mobile,7,79,0
76718,,2021-03-31 15:07:35,Referral,Mobile,5,609,0
76719,7995,2023-09-10 05:20:31,Direct,Mobile,5,222,0
76720,,2021-04-22 00:21:50,Referral,Desktop,5,26,0
76721,,2023-06-10 20:39:50,Social Media,Desktop,5,20,0
76722,,2021-03-01 17:06:27,Referral,Desktop,12,277,0
76723,,2021-07-04 07:06:24,Social Media,Mobile,7,309,0
76724,12692,2023-11-08 11:48:01,Direct,Desktop,5,228,0
76725,6010,2023-12-17 05:01:37,Paid Search,Desktop,8,71,0
76726,,2023-05-23 02:00:28,Organic Search,Desktop,6,136,0
76727,,2022-08-21 00:41:35,Referral,Mobile,6,77,0
76728,636,2021-07-22 09:23:15,Direct,Mobile,5,195,0
76729,,2021-12-02 22:11:25,Referral,Desktop,3,19,0
76730,1343,2022-08-09 11:03:31,Email,Desktop,5,106,0
76731,11582,2021-06-08 06:45:57,Organic Search,Desktop,5,173,0
76732,,2021-03-05 04:32:10,Referral,Desktop,5,33,0
76733,,2023-04-28 22:40:40,Social Media,Desktop,6,495,0
76734,,2021-08-08 09:01:53,Social Media,Mobile,8,144,0
76735,,2021-11-30 02:20:39,Direct,Desktop,2,256,0
76736,,2021-04-10 20:05:46,Referral,Mobile,4,103,0
76737,,2023-07-04 18:12:24,Social Media,Tablet,4,112,0
76738,,2023-05-23 02:23:32,Direct,Tablet,1,20,0
76739,,2023-05-10 14:42:56,Organic Search,Tablet,4,516,0
76740,18204,2023-03-16 02:04:31,Social Media,Mobile,2,67,0
76741,,2023-11-18 10:48:09,Social Media,Mobile,4,88,0
76742,,2021-04-25 04:27:56,Organic Search,Mobile,5,194,0
76743,,2021-02-28 09:42:41,Paid Search,Tablet,7,61,0
76744,,2023-02-19 02:07:09,Organic Search,Desktop,8,316,0
76745,,2022-04-25 04:27:07,Email,Mobile,6,25,0
76746,,2021-03-27 19:54:41,Direct,Mobile,5,275,0
76747,,2021-10-08 11:19:26,Paid Search,Desktop,5,113,0
76748,,2022-11-08 23:40:22,Paid Search,Mobile,3,163,0
76749,,2022-09-22 09:56:16,Email,Mobile,5,245,0
76750,,2021-11-04 22:20:10,Referral,Mobile,5,53,0
76751,,2023-07-13 14:11:41,Direct,Mobile,5,101,0
76752,15228,2022-03-29 08:00:10,Email,Mobile,4,125,0
76753,,2023-06-08 04:59:29,Email,Desktop,5,48,0
76754,,2023-03-05 13:27:52,Email,Mobile,7,71,0
76755,,2021-08-04 20:44:54,Social Media,Mobile,3,22,0
76756,,2023-04-12 04:17:54,Organic Search,Desktop,4,22,0
76757,,2021-02-01 22:56:57,Email,Desktop,8,29,0
76758,18193,2023-05-25 04:39:10,Email,Mobile,5,187,0
76759,,2022-06-20 19:11:51,Paid Search,Desktop,5,16,0
76760,,2021-01-24 10:25:02,Organic Search,Desktop,7,280,0
76761,,2021-06-28 06:19:29,Email,Mobile,5,63,0
76762,,2021-04-03 20:13:53,Paid Search,Desktop,2,168,1
76763,,2023-03-19 04:34:07,Direct,Mobile,8,128,0
76764,,2023-07-18 02:58:54,Organic Search,Mobile,8,95,0
76765,,2022-02-17 21:36:18,Social Media,Mobile,3,104,0
76766,7664,2021-07-23 08:12:15,Referral,Mobile,2,19,0
76767,8802,2023-03-13 15:53:03,Direct,Mobile,6,555,0
76768,,2022-09-14 20:02:21,Paid Search,Mobile,5,454,0
76769,,2022-01-27 17:11:38,Direct,Mobile,7,688,0
76770,,2021-10-02 15:00:19,Social Media,Mobile,8,93,0
76771,,2021-12-16 03:09:05,Email,Mobile,7,289,0
76772,,2021-02-08 03:41:33,Paid Search,Mobile,8,103,0
76773,,2023-05-12 02:31:37,Organic Search,Desktop,6,170,0
76774,,2023-05-26 16:53:22,Paid Search,Mobile,4,94,0
76775,,2022-02-18 21:57:03,Organic Search,Desktop,4,42,0
76776,,2022-10-17 03:08:36,Email,Mobile,5,91,0
76777,,2023-12-28 20:55:12,Paid Search,Mobile,6,23,0
76778,5014,2023-03-04 00:44:06,Email,Desktop,2,82,0
76779,,2023-06-05 02:40:16,Direct,Mobile,2,155,0
76780,,2021-02-01 09:20:37,Referral,Desktop,3,54,0
76781,,2023-09-13 16:16:15,Social Media,Desktop,3,87,0
76782,9767,2023-05-10 17:32:18,Referral,Mobile,7,13,0
76783,,2021-11-27 10:17:17,Referral,Mobile,6,44,0
76784,,2021-11-12 03:12:11,Direct,Desktop,6,144,0
76785,,2022-06-05 12:50:29,Paid Search,Desktop,6,148,0
76786,13004,2023-08-03 06:41:15,Referral,Mobile,2,94,0
76787,,2021-06-13 14:07:42,Social Media,Mobile,9,48,0
76788,,2022-01-26 09:37:42,Direct,Mobile,4,119,0
76789,,2023-09-10 01:25:38,Paid Search,Mobile,5,8,0
76790,,2023-07-05 21:31:17,Social Media,Mobile,5,7,0
76791,,2022-02-04 09:42:33,Social Media,Desktop,3,467,0
76792,,2021-01-02 15:43:56,Direct,Tablet,2,242,1
76793,,2021-04-19 23:05:29,Referral,Mobile,7,50,0
76794,1037,2023-10-12 04:06:48,Direct,Mobile,6,473,0
76795,8879,2021-05-30 11:55:53,Direct,Desktop,4,64,0
76796,10257,2023-04-05 16:30:08,Email,Tablet,5,108,0
76797,,2021-11-03 12:56:38,Organic Search,Mobile,6,458,0
76798,,2023-04-07 12:09:16,Social Media,Mobile,7,196,0
76799,,2023-02-16 10:07:10,Referral,Desktop,5,14,0
76800,,2023-06-23 00:39:11,Organic Search,Mobile,4,312,0
76801,,2022-12-08 07:39:27,Direct,Mobile,4,514,0
76802,2247,2023-04-18 16:32:50,Organic Search,Mobile,2,446,0
76803,,2023-10-02 06:30:56,Email,Mobile,3,33,0
76804,,2022-05-07 04:53:55,Direct,Mobile,4,203,0
76805,,2022-11-30 04:33:21,Email,Mobile,4,24,0
76806,,2023-07-19 00:56:22,Paid Search,Desktop,3,17,0
76807,5319,2022-11-19 03:10:52,Email,Mobile,9,99,0
76808,927,2023-05-22 03:55:59,Referral,Mobile,8,70,0
76809,,2022-09-11 19:58:10,Paid Search,Mobile,1,320,0
76810,,2023-01-04 07:41:45,Organic Search,Desktop,12,157,0
76811,,2022-11-15 23:58:15,Email,Mobile,4,335,0
76812,6772,2022-08-19 15:06:09,Social Media,Mobile,4,322,0
76813,,2023-09-29 18:00:24,Paid Search,Desktop,4,196,0
76814,3647,2021-05-02 16:56:22,Direct,Desktop,1,344,0
76815,,2022-02-10 11:58:27,Organic Search,Desktop,9,25,0
76816,,2021-05-10 15:36:02,Email,Desktop,2,145,0
76817,14855,2022-01-10 12:17:38,Referral,Mobile,6,21,0
76818,,2023-03-18 01:12:37,Referral,Desktop,4,62,0
76819,,2021-11-01 12:10:31,Social Media,Desktop,6,78,0
76820,,2021-07-31 14:13:54,Referral,Mobile,8,890,0
76821,17771,2021-05-25 00:51:27,Social Media,Mobile,1,29,0
76822,,2021-04-23 07:08:47,Direct,Mobile,5,366,1
76823,,2023-02-21 03:08:45,Direct,Tablet,7,203,0
76824,,2021-02-24 03:27:15,Email,Mobile,2,175,0
76825,,2023-01-10 20:20:31,Paid Search,Mobile,6,262,0
76826,,2023-03-27 10:41:35,Direct,Mobile,4,306,0
76827,,2022-08-23 14:34:13,Social Media,Mobile,5,226,0
76828,,2022-06-18 08:21:32,Social Media,Mobile,4,40,0
76829,13194,2023-08-09 11:08:08,Paid Search,Desktop,7,345,0
76830,11060,2022-08-11 02:47:59,Direct,Mobile,2,117,0
76831,,2023-12-02 09:29:53,Organic Search,Desktop,2,544,0
76832,,2023-07-12 17:42:32,Referral,Mobile,3,162,0
76833,,2023-08-21 01:20:37,Direct,Desktop,4,381,0
76834,,2021-12-28 08:03:09,Direct,Mobile,4,94,0
76835,,2023-12-22 03:23:19,Paid Search,Mobile,3,134,0
76836,,2023-02-20 03:42:08,Paid Search,Desktop,2,25,0
76837,,2021-11-07 15:25:25,Direct,Mobile,6,521,0
76838,,2022-03-28 19:18:16,Social Media,Desktop,2,345,1
76839,,2023-07-04 13:24:52,Referral,Mobile,4,51,0
76840,,2023-04-24 18:53:22,Paid Search,Desktop,3,102,0
76841,,2022-04-09 23:36:08,Direct,Mobile,5,239,0
76842,,2021-06-10 19:42:09,Paid Search,Desktop,2,19,0
76843,,2021-04-18 06:11:12,Organic Search,Desktop,3,36,0
76844,,2023-05-29 18:58:42,Email,Desktop,5,164,0
76845,,2023-09-06 10:13:23,Direct,Desktop,6,44,0
76846,,2022-09-08 15:21:04,Organic Search,Mobile,3,125,0
76847,8495,2023-01-17 08:23:04,Social Media,Mobile,3,228,0
76848,,2022-11-18 12:55:32,Social Media,Mobile,4,62,0
76849,,2023-01-16 22:57:54,Email,Mobile,4,380,1
76850,,2021-06-02 23:30:03,Organic Search,Desktop,6,392,0
76851,2113,2022-05-10 11:31:04,Email,Desktop,4,400,0
76852,,2022-10-16 22:58:13,Organic Search,Mobile,5,77,0
76853,,2021-12-03 10:39:21,Organic Search,Desktop,3,325,0
76854,,2021-03-06 08:57:42,Referral,Desktop,3,215,0
76855,,2023-09-26 06:30:18,Paid Search,Desktop,4,3,0
76856,17940,2022-07-22 18:43:19,Organic Search,Mobile,9,4,0
76857,,2023-10-09 11:50:18,Paid Search,Mobile,6,49,0
76858,,2022-11-30 08:07:44,Organic Search,Desktop,4,31,0
76859,,2021-06-20 14:58:05,Organic Search,Mobile,5,166,0
76860,,2021-11-24 23:52:17,Referral,Desktop,2,387,1
76861,,2022-04-28 10:40:14,Direct,Mobile,8,43,0
76862,,2021-05-18 18:11:44,Email,Desktop,4,226,0
76863,,2023-06-27 12:33:14,Email,Desktop,5,51,0
76864,,2023-05-18 19:15:50,Direct,Mobile,7,356,0
76865,13609,2023-11-22 00:36:00,Email,Desktop,5,13,0
76866,,2023-10-11 06:07:45,Paid Search,Desktop,9,566,0
76867,,2023-06-16 00:10:57,Direct,Desktop,10,140,0
76868,,2022-09-13 05:44:44,Direct,Desktop,4,477,0
76869,2570,2023-09-18 15:31:43,Email,Tablet,5,111,0
76870,1289,2022-08-25 19:11:45,Organic Search,Mobile,3,662,0
76871,,2023-09-11 01:01:17,Paid Search,Mobile,4,22,0
76872,,2022-02-15 10:33:27,Referral,Mobile,7,58,1
76873,,2023-02-16 04:33:08,Email,Desktop,4,67,0
76874,,2023-04-15 11:39:01,Email,Desktop,4,144,0
76875,15941,2023-08-14 20:00:45,Referral,Tablet,10,61,0
76876,4679,2022-01-23 07:08:23,Social Media,Mobile,7,79,0
76877,18196,2021-03-13 10:58:23,Social Media,Mobile,1,113,0
76878,,2022-03-07 01:27:22,Organic Search,Mobile,2,187,0
76879,,2022-12-20 16:22:11,Direct,Desktop,6,150,0
76880,,2022-03-12 20:46:41,Organic Search,Mobile,5,55,0
76881,,2021-08-07 04:45:38,Email,Desktop,6,126,0
76882,,2023-07-12 16:23:21,Paid Search,Mobile,5,20,0
76883,,2022-02-19 08:21:41,Referral,Mobile,4,221,0
76884,7283,2021-01-15 08:00:52,Direct,Mobile,2,84,0
76885,,2023-11-05 12:50:20,Organic Search,Desktop,7,693,0
76886,,2021-04-24 04:26:17,Organic Search,Mobile,3,22,0
76887,,2022-06-27 12:13:52,Direct,Desktop,4,61,0
76888,,2022-07-04 19:12:16,Referral,Desktop,5,217,0
76889,,2022-01-03 01:02:51,Organic Search,Mobile,4,34,0
76890,1292,2021-03-21 10:08:38,Email,Desktop,8,237,0
76891,,2023-07-23 16:33:27,Organic Search,Desktop,4,192,0
76892,,2022-08-15 19:00:03,Referral,Mobile,4,74,0
76893,7740,2022-01-31 18:30:46,Referral,Desktop,5,165,0
76894,,2022-10-15 18:35:01,Referral,Mobile,3,226,0
76895,,2021-03-18 00:00:10,Organic Search,Desktop,6,109,0
76896,,2021-04-17 10:09:41,Email,Desktop,5,439,0
76897,10027,2023-11-21 05:23:45,Paid Search,Mobile,2,33,0
76898,,2021-12-04 13:39:21,Email,Mobile,4,120,0
76899,,2021-08-02 23:41:40,Direct,Mobile,5,38,0
76900,,2023-06-28 21:27:49,Social Media,Desktop,3,73,0
76901,12264,2022-02-12 11:18:00,Paid Search,Tablet,4,472,0
76902,,2021-02-27 12:39:27,Direct,Desktop,6,37,0
76903,,2023-08-01 13:22:21,Referral,Mobile,6,224,0
76904,,2023-08-08 00:21:24,Direct,Desktop,7,105,0
76905,,2023-10-05 18:54:19,Paid Search,Tablet,4,752,0
76906,,2023-02-20 06:12:59,Email,Mobile,2,118,1
76907,,2023-03-23 01:37:48,Direct,Desktop,5,328,0
76908,,2022-12-20 18:21:09,Paid Search,Mobile,3,1190,0
76909,,2021-05-07 06:13:13,Social Media,Desktop,4,39,0
76910,,2022-02-05 21:11:40,Referral,Mobile,6,2,0
76911,,2022-06-01 17:12:26,Social Media,Mobile,5,84,0
76912,,2022-07-04 15:41:25,Referral,Desktop,3,63,0
76913,,2023-10-16 19:39:30,Social Media,Desktop,6,297,0
76914,7049,2021-09-03 20:59:27,Direct,Mobile,6,193,0
76915,,2021-10-24 12:12:16,Direct,Desktop,9,291,0
76916,,2022-03-18 17:53:39,Referral,Mobile,6,1,0
76917,,2021-02-20 05:40:41,Referral,Mobile,3,250,0
76918,,2023-03-13 19:43:20,Direct,Mobile,5,148,0
76919,,2023-07-15 19:21:12,Referral,Mobile,5,259,0
76920,7737,2021-07-11 04:45:09,Paid Search,Mobile,4,22,0
76921,,2022-10-03 04:32:09,Social Media,Mobile,5,193,0
76922,,2021-10-12 08:57:14,Email,Mobile,2,101,0
76923,13276,2023-07-27 17:35:47,Direct,Desktop,6,41,0
76924,,2021-05-27 20:16:46,Social Media,Desktop,5,705,1
76925,,2023-08-02 19:19:56,Referral,Mobile,4,228,0
76926,,2021-02-13 06:46:50,Paid Search,Mobile,8,138,0
76927,,2023-12-17 11:17:26,Referral,Tablet,5,32,0
76928,,2022-06-23 15:09:30,Email,Mobile,3,50,0
76929,,2023-03-25 06:03:16,Social Media,Desktop,2,52,0
76930,,2023-06-02 07:24:27,Direct,Desktop,4,385,0
76931,,2022-04-03 19:01:56,Social Media,Desktop,5,216,0
76932,16920,2023-07-14 20:20:28,Organic Search,Desktop,6,24,0
76933,18948,2021-07-27 22:33:39,Social Media,Mobile,3,27,1
76934,,2021-04-16 09:13:03,Organic Search,Desktop,10,261,1
76935,9248,2021-01-15 00:37:43,Email,Mobile,6,58,0
76936,17409,2023-11-14 01:20:28,Direct,Desktop,4,228,0
76937,,2022-09-17 10:38:48,Social Media,Mobile,4,123,0
76938,6476,2022-10-23 16:47:49,Direct,Mobile,9,129,0
76939,,2023-05-20 06:47:57,Email,Mobile,4,437,0
76940,,2023-08-04 15:23:48,Paid Search,Mobile,6,15,0
76941,,2023-06-04 07:13:57,Direct,Mobile,4,104,1
76942,,2021-05-23 21:48:23,Organic Search,Mobile,5,114,0
76943,543,2021-09-27 01:49:23,Referral,Mobile,6,25,0
76944,13276,2022-12-05 20:14:55,Paid Search,Mobile,5,87,1
76945,,2021-09-15 16:01:31,Referral,Desktop,13,23,0
76946,8278,2021-03-01 15:36:53,Referral,Mobile,5,135,0
76947,,2021-11-21 09:03:51,Paid Search,Mobile,4,81,0
76948,11161,2022-09-04 21:36:52,Paid Search,Desktop,4,134,0
76949,,2021-05-13 17:13:08,Organic Search,Desktop,5,57,0
76950,,2021-04-09 08:04:01,Social Media,Mobile,3,42,0
76951,,2023-01-20 03:25:57,Referral,Desktop,4,111,0
76952,,2022-09-10 19:41:38,Social Media,Mobile,3,47,0
76953,,2022-08-10 12:51:13,Direct,Desktop,3,56,0
76954,6223,2022-09-07 07:08:22,Referral,Desktop,6,359,0
76955,7833,2023-08-30 12:20:52,Referral,Mobile,4,114,0
76956,,2022-11-14 06:05:36,Email,Desktop,3,197,0
76957,,2023-11-22 10:51:59,Social Media,Mobile,3,141,0
76958,9394,2022-04-13 19:32:31,Paid Search,Mobile,4,28,1
76959,14256,2022-12-01 17:53:51,Paid Search,Mobile,4,65,0
76960,18807,2022-05-06 02:03:10,Direct,Desktop,9,621,0
76961,,2021-08-04 21:53:03,Direct,Desktop,4,128,1
76962,,2023-08-10 13:42:22,Direct,Tablet,5,93,0
76963,,2021-06-25 23:43:22,Social Media,Mobile,4,68,0
76964,16662,2023-11-28 05:57:23,Social Media,Desktop,5,87,0
76965,,2021-08-25 20:12:02,Organic Search,Mobile,6,46,0
76966,,2021-06-16 02:12:05,Organic Search,Tablet,5,333,0
76967,14022,2023-12-15 00:46:08,Email,Desktop,6,61,0
76968,,2023-06-27 23:35:10,Referral,Mobile,5,267,1
76969,10744,2022-02-13 10:22:27,Organic Search,Mobile,8,67,0
76970,7251,2021-07-15 05:58:05,Direct,Desktop,2,210,0
76971,,2023-03-26 07:30:39,Referral,Desktop,3,129,1
76972,,2022-05-04 03:49:05,Organic Search,Desktop,4,178,0
76973,,2021-01-23 23:55:53,Social Media,Mobile,4,73,0
76974,,2023-10-01 08:07:22,Social Media,Tablet,3,10,0
76975,,2022-04-20 18:10:09,Email,Desktop,3,149,0
76976,,2022-10-31 06:18:17,Email,Mobile,2,531,0
76977,,2022-01-20 01:33:04,Organic Search,Tablet,2,271,0
76978,,2021-01-05 07:08:06,Direct,Desktop,7,249,0
76979,,2021-02-17 10:12:24,Organic Search,Mobile,8,104,0
76980,,2022-01-01 09:26:05,Paid Search,Desktop,3,19,0
76981,,2023-07-25 06:09:22,Social Media,Desktop,8,246,0
76982,,2021-06-18 21:35:22,Social Media,Mobile,3,103,0
76983,,2022-08-30 15:47:08,Direct,Desktop,2,179,1
76984,,2022-02-26 02:10:30,Social Media,Desktop,4,33,0
76985,13146,2021-05-15 08:06:26,Referral,Desktop,3,442,0
76986,,2023-11-15 03:20:15,Referral,Tablet,6,19,0
76987,,2022-05-24 03:27:31,Paid Search,Desktop,3,33,0
76988,6721,2023-09-15 18:49:37,Organic Search,Desktop,3,224,0
76989,6942,2023-08-03 10:16:03,Email,Desktop,6,84,0
76990,16204,2022-11-10 00:20:42,Email,Mobile,3,423,0
76991,,2021-05-15 16:02:32,Referral,Desktop,9,557,0
76992,,2021-06-04 08:45:48,Paid Search,Tablet,4,171,0
76993,,2023-10-04 12:51:09,Social Media,Mobile,5,301,0
76994,16987,2021-12-27 18:32:24,Social Media,Mobile,6,119,0
76995,,2021-07-17 22:23:08,Direct,Mobile,2,515,0
76996,17845,2023-07-08 01:40:10,Direct,Desktop,7,234,0
76997,3995,2022-07-14 14:05:18,Referral,Mobile,2,175,0
76998,,2021-05-18 21:33:49,Organic Search,Desktop,2,7,0
76999,15702,2022-02-15 03:57:11,Direct,Desktop,2,110,0
77000,17779,2022-10-08 07:18:40,Referral,Mobile,7,155,0
77001,,2023-08-05 12:51:57,Paid Search,Tablet,4,404,0
77002,16847,2022-10-17 08:04:14,Direct,Desktop,7,312,0
77003,4316,2021-06-14 05:18:07,Organic Search,Mobile,3,279,1
77004,,2021-11-01 05:49:32,Email,Mobile,4,311,0
77005,,2022-12-20 13:34:55,Email,Desktop,6,286,0
77006,,2022-06-02 16:07:09,Direct,Desktop,3,4,0
77007,7432,2021-04-27 00:53:57,Direct,Desktop,4,333,0
77008,,2023-03-03 09:10:35,Paid Search,Desktop,4,194,0
77009,,2023-03-02 10:32:36,Referral,Desktop,8,548,0
77010,,2023-04-01 11:26:46,Referral,Tablet,3,106,0
77011,,2023-05-05 12:54:19,Paid Search,Mobile,4,42,0
77012,,2023-01-25 16:52:14,Social Media,Desktop,4,543,0
77013,,2021-11-01 23:51:27,Organic Search,Mobile,6,544,0
77014,,2021-08-01 07:59:43,Paid Search,Mobile,4,121,0
77015,,2021-02-12 08:46:29,Direct,Mobile,5,183,0
77016,,2023-01-02 01:22:25,Organic Search,Desktop,6,220,0
77017,,2023-04-30 09:21:47,Organic Search,Mobile,5,261,0
77018,12993,2021-02-04 13:24:17,Social Media,Desktop,3,350,0
77019,,2022-05-24 10:53:16,Social Media,Tablet,6,270,0
77020,,2021-02-16 00:51:05,Social Media,Desktop,2,8,0
77021,,2021-05-31 10:55:55,Email,Desktop,4,162,0
77022,18967,2022-10-01 18:35:03,Direct,Tablet,7,48,0
77023,,2022-07-08 15:33:04,Organic Search,Mobile,6,72,0
77024,10893,2023-07-28 15:15:53,Paid Search,Tablet,5,168,0
77025,,2023-11-25 19:14:37,Social Media,Mobile,5,57,0
77026,,2022-10-02 03:14:00,Organic Search,Desktop,6,233,0
77027,,2021-02-24 14:08:43,Organic Search,Desktop,4,385,0
77028,,2022-01-05 03:33:32,Referral,Mobile,4,106,0
77029,,2022-02-22 06:38:56,Paid Search,Mobile,5,51,0
77030,,2023-08-12 22:45:48,Social Media,Tablet,3,7,0
77031,,2021-02-27 06:03:28,Email,Desktop,11,370,0
77032,,2021-03-15 21:39:19,Direct,Mobile,5,29,0
77033,7667,2021-04-29 06:48:40,Direct,Mobile,4,195,0
77034,,2023-11-19 13:32:00,Referral,Desktop,4,114,0
77035,,2021-11-07 11:03:05,Email,Mobile,4,61,0
77036,7733,2022-02-15 11:48:58,Social Media,Desktop,7,234,0
77037,9737,2023-06-27 16:30:39,Social Media,Desktop,7,310,0
77038,,2022-10-09 07:48:39,Referral,Mobile,3,116,0
77039,11113,2023-07-03 04:04:45,Organic Search,Desktop,2,317,0
77040,,2022-11-09 07:48:39,Social Media,Tablet,3,149,0
77041,,2021-05-14 05:16:38,Paid Search,Mobile,6,250,0
77042,,2022-02-18 04:36:30,Social Media,Desktop,6,326,0
77043,,2021-05-05 03:54:51,Social Media,Mobile,9,16,1
77044,19995,2023-07-19 16:46:20,Paid Search,Mobile,6,18,0
77045,,2022-11-25 01:57:33,Organic Search,Mobile,3,667,0
77046,,2021-11-27 06:50:39,Organic Search,Mobile,7,138,0
77047,,2022-04-09 13:12:59,Email,Desktop,7,389,0
77048,18876,2022-07-13 20:27:42,Email,Mobile,4,7,0
77049,,2022-05-23 06:48:35,Organic Search,Mobile,4,132,0
77050,,2023-10-26 09:26:39,Direct,Desktop,4,61,0
77051,,2021-01-28 15:39:13,Paid Search,Tablet,3,59,0
77052,1131,2021-08-30 19:53:33,Paid Search,Desktop,3,250,0
77053,,2021-01-08 12:47:20,Social Media,Desktop,7,98,0
77054,,2023-05-19 05:49:16,Direct,Mobile,3,287,1
77055,18224,2023-06-04 22:31:02,Referral,Mobile,6,685,0
77056,18712,2021-03-24 04:48:15,Referral,Mobile,7,188,0
77057,18599,2022-05-16 01:34:48,Email,Mobile,1,91,0
77058,,2022-05-12 02:31:27,Email,Tablet,10,99,0
77059,2101,2022-07-24 04:38:13,Direct,Mobile,8,24,1
77060,,2021-10-19 04:55:23,Email,Mobile,8,16,0
77061,,2022-10-09 18:22:14,Referral,Mobile,4,5,0
77062,9311,2022-02-09 22:06:14,Social Media,Desktop,5,75,0
77063,,2022-08-23 16:40:19,Email,Tablet,2,243,0
77064,,2021-09-02 18:24:45,Referral,Tablet,3,38,0
77065,,2023-01-14 20:27:32,Referral,Desktop,5,258,0
77066,,2022-02-05 18:22:52,Direct,Mobile,5,870,0
77067,,2022-11-06 05:50:09,Paid Search,Desktop,6,386,0
77068,,2022-10-24 16:01:04,Social Media,Mobile,4,179,0
77069,,2021-03-02 07:46:00,Paid Search,Mobile,2,73,0
