order_id,customer_id,order_date,product_id,product_name,category,quantity,unit_price,total_amount,acquisition_channel,shipping_state,order_status
GA4-103657,USR-4336,2025-08-08,GGOEAKBB010299,Google Campus Laptop Backpack,Bags,1,65.0,65.0,Display,MA,Completed
GA4-103658,USR-2649,2025-06-10,GGOEAAEB099214,Chrome Dino Socks,Apparel,2,12.5,25.0,Organic Search,NC,Completed
GA4-103659,USR-7446,2025-11-26,GGOEYHPB098810,YouTube Crewneck Sweatshirt,Apparel,1,48.0,48.0,Organic Search,VA,Completed
GA4-103660,USR-2098,2025-06-11,GGOEGBJR013999,Google Stainless Steel Water Bottle,Drinkware,2,22.0,44.0,Organic Search,FL,Completed
GA4-103661,USR-4961,2025-10-04,GGOEGFKQ014499,Google Cloud White Tee,Apparel,1,24.99,24.99,Organic Search,MA,Completed
GA4-103662,USR-6388,2025-06-29,GGOEGFXQ016399,Pixel Stand Wireless Charger,Electronics,1,79.0,79.0,Organic Search,VA,Completed
GA4-103663,USR-6297,2025-10-11,GGOEGAAB010516,Android Collectible Figurine,Accessories,2,18.0,36.0,Organic Search,CO,Completed
GA4-103664,USR-1546,2025-07-28,GGOEFAAB010617,Google Rainbow Enamel Pin,Accessories,1,6.5,6.5,Organic Search,CA,Completed
GA4-103665,USR-6622,2025-02-19,GGOEGFXQ016399,Pixel Stand Wireless Charger,Electronics,1,79.0,79.0,Direct,NC,Completed
GA4-103666,USR-1649,2025-05-16,GGOEGAXB098810,Google Thermal Travel Tumbler,Drinkware,1,26.5,26.5,Direct,VA,Completed
GA4-103667,USR-3290,2025-05-09,GGOEFAAB010617,Google Rainbow Enamel Pin,Accessories,2,6.5,13.0,Referral,IL,Completed
GA4-103668,USR-2439,2025-05-25,GGOEGAXB098810,Google Thermal Travel Tumbler,Drinkware,1,26.5,26.5,Direct,MA,Completed
GA4-103669,USR-4942,2025-08-26,GGOEGFKQ014499,Google Cloud White Tee,Apparel,2,24.99,49.98,Social,CA,Completed
GA4-103670,USR-1224,2025-07-13,GGOEGAAB010516,Android Collectible Figurine,Accessories,1,18.0,18.0,Paid Search,CA,Completed
GA4-103671,USR-7356,2025-10-06,GGOEGAAB010516,Android Collectible Figurine,Accessories,2,18.0,36.0,Organic Search,MA,Completed
GA4-103672,USR-1409,2026-01-02,GGOEGFXQ016399,Pixel Stand Wireless Charger,Electronics,1,79.0,79.0,Organic Search,WA,Completed
GA4-103673,USR-3051,2025-04-28,GGOEGFXQ016399,Pixel Stand Wireless Charger,Electronics,2,79.0,158.0,Organic Search,IL,Completed
GA4-103674,USR-6065,2025-06-04,GGOEYHPB098810,YouTube Crewneck Sweatshirt,Apparel,1,48.0,48.0,Organic Search,MA,Completed
GA4-103675,USR-1482,2025-03-21,GGOEGFXQ016399,Pixel Stand Wireless Charger,Electronics,1,79.0,79.0,Referral,TX,Completed
GA4-103676,USR-6368,2025-02-19,GGOEAKBB010299,Google Campus Laptop Backpack,Bags,1,65.0,65.0,Organic Search,MA,Completed
GA4-103677,USR-5796,2025-01-25,GGOEGAAB010516,Android Collectible Figurine,Accessories,1,18.0,18.0,Direct,IL,Completed
GA4-103678,USR-3667,2025-02-02,GGOEYHPB098810,YouTube Crewneck Sweatshirt,Apparel,1,48.0,48.0,Direct,TX,Completed
GA4-103679,USR-2546,2025-07-22,GGOEGAXB098810,Google Thermal Travel Tumbler,Drinkware,1,26.5,26.5,Referral,MA,Completed
GA4-103680,USR-5444,2025-08-20,GGOEAAEB099214,Chrome Dino Socks,Apparel,1,12.5,12.5,Direct,TX,Completed
GA4-103681,USR-2656,2025-05-04,GGOEGFXQ016399,Pixel Stand Wireless Charger,Electronics,1,79.0,79.0,Social,IL,Completed
GA4-103682,USR-5085,2025-10-24,GGOEGAXB098810,Google Thermal Travel Tumbler,Drinkware,1,26.5,26.5,Direct,TX,Completed
GA4-103683,USR-2116,2025-02-22,GGOEGAAB010516,Android Collectible Figurine,Accessories,1,18.0,18.0,Organic Search,MA,Completed
GA4-103684,USR-1720,2025-07-01,GGOEFAAB010617,Google Rainbow Enamel Pin,Accessories,1,6.5,6.5,Organic Search,TX,Completed
GA4-103685,USR-6305,2025-12-15,GGOEGBJR013999,Google Stainless Steel Water Bottle,Drinkware,1,22.0,22.0,Paid Search,MA,Completed
GA4-103686,USR-3005,2025-09-24,GGOEGAAB010516,Android Collectible Figurine,Accessories,1,18.0,18.0,Referral,CO,Completed
GA4-103687,USR-3922,2025-03-01,GGOEGAAB010516,Android Collectible Figurine,Accessories,3,18.0,54.0,Direct,WA,Completed
GA4-103688,USR-5023,2025-08-09,GGOEGAXB098810,Google Thermal Travel Tumbler,Drinkware,1,26.5,26.5,Referral,TX,Completed
GA4-103689,USR-5479,2025-07-09,GGOEGAXB098810,Google Thermal Travel Tumbler,Drinkware,1,26.5,26.5,Paid Search,WA,Completed
GA4-103690,USR-4243,2025-07-31,GGOEGDHH087299,Nest Audio Smart Speaker,Electronics,2,99.99,199.98,Direct,VA,Completed
GA4-103691,USR-7063,2025-02-24,GGOEAKBB010299,Google Campus Laptop Backpack,Bags,1,65.0,65.0,Referral,FL,Completed
GA4-103692,USR-5546,2025-04-03,GGOEAKBB010299,Google Campus Laptop Backpack,Bags,1,65.0,65.0,Direct,WA,Completed
GA4-103693,USR-3480,2025-06-12,GGOEAAEB099214,Chrome Dino Socks,Apparel,3,12.5,37.5,Direct,IL,Completed
GA4-103694,USR-3831,2025-03-19,GGOEGBJR013999,Google Stainless Steel Water Bottle,Drinkware,1,22.0,22.0,Direct,CA,Completed
GA4-103695,USR-4264,2025-09-10,GGOEGDHH087299,Nest Audio Smart Speaker,Electronics,2,99.99,199.98,Paid Search,CO,Completed
GA4-103696,USR-4090,2025-02-09,GGOEAAEB099214,Chrome Dino Socks,Apparel,1,12.5,12.5,Display,NY,Completed
GA4-103697,USR-3732,2025-12-03,GGOEGFKQ014499,Google Cloud White Tee,Apparel,1,24.99,24.99,Direct,CO,Completed
GA4-103698,USR-4717,2025-05-04,GGOEGAAB010516,Android Collectible Figurine,Accessories,1,18.0,18.0,Display,CA,Completed
GA4-103699,USR-6235,2025-01-13,GGOEGBJR013999,Google Stainless Steel Water Bottle,Drinkware,1,22.0,22.0,Social,VA,Completed
GA4-103700,USR-4503,2025-02-25,GGOEGAAB010516,Android Collectible Figurine,Accessories,1,18.0,18.0,Direct,IL,Completed
GA4-103701,USR-6940,2025-12-23,GGOEAKBB010299,Google Campus Laptop Backpack,Bags,1,65.0,65.0,Organic Search,VA,Completed
GA4-103702,USR-2842,2025-11-02,GGOEGAAB010516,Android Collectible Figurine,Accessories,1,18.0,18.0,Organic Search,WA,Completed
GA4-103703,USR-7020,2025-05-26,GGOEAKBB010299,Google Campus Laptop Backpack,Bags,2,65.0,130.0,Organic Search,CA,Completed
GA4-103704,USR-4868,2025-11-11,GGOEAAEB099214,Chrome Dino Socks,Apparel,1,12.5,12.5,Direct,NY,Completed
GA4-103705,USR-6825,2025-09-09,GGOEGDHH087299,Nest Audio Smart Speaker,Electronics,1,99.99,99.99,Paid Search,CO,Completed
GA4-103706,USR-3023,2025-12-16,GGOEAKBB010299,Google Campus Laptop Backpack,Bags,3,65.0,195.0,Referral,NY,Completed
GA4-103707,USR-4414,2025-08-18,GGOEGFXQ016399,Pixel Stand Wireless Charger,Electronics,1,79.0,79.0,Referral,NY,Completed
GA4-103708,USR-3300,2025-05-13,GGOEAAEB099214,Chrome Dino Socks,Apparel,1,12.5,12.5,Referral,TX,Completed
GA4-103709,USR-3542,2025-04-20,GGOEGFKQ014499,Google Cloud White Tee,Apparel,1,24.99,24.99,Organic Search,CO,Completed
GA4-103710,USR-3737,2025-12-30,GGOEAKBB010299,Google Campus Laptop Backpack,Bags,1,65.0,65.0,Paid Search,NY,Completed
GA4-103711,USR-3439,2025-04-12,GGOEGAAB010516,Android Collectible Figurine,Accessories,2,18.0,36.0,Direct,CO,Completed
GA4-103712,USR-7199,2025-01-16,GGOEAAEB099214,Chrome Dino Socks,Apparel,1,12.5,12.5,Organic Search,VA,Completed
GA4-103713,USR-7028,2025-03-10,GGOEGFXQ016399,Pixel Stand Wireless Charger,Electronics,1,79.0,79.0,Organic Search,IL,Completed
GA4-103714,USR-1887,2025-05-25,GGOEGFKQ014499,Google Cloud White Tee,Apparel,1,24.99,24.99,Organic Search,FL,Completed
GA4-103715,USR-6269,2025-12-07,GGOEGFXQ016399,Pixel Stand Wireless Charger,Electronics,2,79.0,158.0,Referral,CA,Completed
GA4-103716,USR-6196,2025-08-25,GGOEGAAB010516,Android Collectible Figurine,Accessories,1,18.0,18.0,Organic Search,CO,Completed
GA4-103717,USR-3414,2025-02-05,GGOEGDHH087299,Nest Audio Smart Speaker,Electronics,1,99.99,99.99,Paid Search,FL,Completed
GA4-103718,USR-5841,2025-11-25,GGOEGFXQ016399,Pixel Stand Wireless Charger,Electronics,1,79.0,79.0,Organic Search,NY,Completed
GA4-103719,USR-5619,2025-11-06,GGOEGFKQ014499,Google Cloud White Tee,Apparel,3,24.99,74.97,Direct,IL,Completed
GA4-103720,USR-6760,2025-04-03,GGOEYHPB098810,YouTube Crewneck Sweatshirt,Apparel,1,48.0,48.0,Direct,IL,Completed
GA4-103721,USR-1315,2025-06-08,GGOEGAXB098810,Google Thermal Travel Tumbler,Drinkware,1,26.5,26.5,Organic Search,VA,Completed
GA4-103722,USR-6002,2026-01-01,GGOEFAAB010617,Google Rainbow Enamel Pin,Accessories,1,6.5,6.5,Organic Search,FL,Completed
GA4-103723,USR-7290,2025-11-10,GGOEGAAB010516,Android Collectible Figurine,Accessories,1,18.0,18.0,Direct,FL,Completed
GA4-103724,USR-7244,2025-04-17,GGOEFAAB010617,Google Rainbow Enamel Pin,Accessories,1,6.5,6.5,Paid Search,TX,Completed
GA4-103725,USR-6072,2025-03-17,GGOEFAAB010617,Google Rainbow Enamel Pin,Accessories,1,6.5,6.5,Referral,NY,Completed
GA4-103726,USR-5253,2025-11-24,GGOEFAAB010617,Google Rainbow Enamel Pin,Accessories,1,6.5,6.5,Organic Search,FL,Completed
GA4-103727,USR-4381,2025-11-23,GGOEGBJR013999,Google Stainless Steel Water Bottle,Drinkware,1,22.0,22.0,Organic Search,CO,Completed
GA4-103728,USR-6483,2025-08-01,GGOEGBJR013999,Google Stainless Steel Water Bottle,Drinkware,1,22.0,22.0,Direct,NY,Completed
GA4-103729,USR-5508,2025-02-26,GGOEGFXQ016399,Pixel Stand Wireless Charger,Electronics,1,79.0,79.0,Organic Search,FL,Completed
GA4-103730,USR-4229,2025-06-05,GGOEGFXQ016399,Pixel Stand Wireless Charger,Electronics,1,79.0,79.0,Organic Search,WA,Completed
GA4-103731,USR-6516,2025-06-11,GGOEFAAB010617,Google Rainbow Enamel Pin,Accessories,1,6.5,6.5,Referral,NY,Completed
GA4-103732,USR-3976,2025-02-19,GGOEGFXQ016399,Pixel Stand Wireless Charger,Electronics,1,79.0,79.0,Organic Search,CO,Completed
GA4-103733,USR-1987,2025-11-20,GGOEGFXQ016399,Pixel Stand Wireless Charger,Electronics,1,79.0,79.0,Direct,MA,Completed
GA4-103734,USR-2726,2025-08-30,GGOEGDHH087299,Nest Audio Smart Speaker,Electronics,1,99.99,99.99,Organic Search,CO,Completed
GA4-103735,USR-2258,2025-12-12,GGOEGFXQ016399,Pixel Stand Wireless Charger,Electronics,3,79.0,237.0,Direct,IL,Completed
GA4-103736,USR-4365,2025-08-25,GGOEAKBB010299,Google Campus Laptop Backpack,Bags,1,65.0,65.0,Organic Search,VA,Completed
GA4-103737,USR-1577,2025-01-21,GGOEGDHH087299,Nest Audio Smart Speaker,Electronics,1,99.99,99.99,Referral,TX,Completed
GA4-103738,USR-1328,2025-02-04,GGOEYHPB098810,YouTube Crewneck Sweatshirt,Apparel,1,48.0,48.0,Referral,NC,Completed
GA4-103739,USR-4273,2025-09-14,GGOEGDHH087299,Nest Audio Smart Speaker,Electronics,1,99.99,99.99,Direct,FL,Completed
GA4-103740,USR-2696,2025-03-08,GGOEGAAB010516,Android Collectible Figurine,Accessories,1,18.0,18.0,Social,FL,Completed
GA4-103741,USR-5586,2025-03-09,GGOEGFKQ014499,Google Cloud White Tee,Apparel,1,24.99,24.99,Organic Search,VA,Completed
GA4-103742,USR-6982,2025-10-13,GGOEGAXB098810,Google Thermal Travel Tumbler,Drinkware,1,26.5,26.5,Display,VA,Completed
GA4-103743,USR-3706,2025-05-30,GGOEGAAB010516,Android Collectible Figurine,Accessories,1,18.0,18.0,Paid Search,CO,Completed
GA4-103744,USR-1065,2025-01-10,GGOEGAXB098810,Google Thermal Travel Tumbler,Drinkware,1,26.5,26.5,Direct,MA,Completed
GA4-103745,USR-5422,2025-02-19,GGOEGFKQ014499,Google Cloud White Tee,Apparel,1,24.99,24.99,Organic Search,VA,Completed
GA4-103746,USR-6344,2025-09-01,GGOEFAAB010617,Google Rainbow Enamel Pin,Accessories,2,6.5,13.0,Organic Search,FL,Completed
GA4-103747,USR-6602,2025-12-23,GGOEGFKQ014499,Google Cloud White Tee,Apparel,1,24.99,24.99,Paid Search,NY,Completed
GA4-103748,USR-4747,2025-03-25,GGOEFAAB010617,Google Rainbow Enamel Pin,Accessories,1,6.5,6.5,Organic Search,TX,Completed
GA4-103749,USR-2008,2025-10-21,GGOEAKBB010299,Google Campus Laptop Backpack,Bags,1,65.0,65.0,Social,MA,Completed
GA4-103750,USR-6158,2025-05-10,GGOEYHPB098810,YouTube Crewneck Sweatshirt,Apparel,1,48.0,48.0,Referral,VA,Completed
GA4-103751,USR-2623,2025-12-02,GGOEGFKQ014499,Google Cloud White Tee,Apparel,2,24.99,49.98,Direct,CO,Completed
GA4-103752,USR-2869,2025-10-28,GGOEFAAB010617,Google Rainbow Enamel Pin,Accessories,2,6.5,13.0,Referral,CA,Completed
GA4-103753,USR-6914,2025-02-09,GGOEGAXB098810,Google Thermal Travel Tumbler,Drinkware,1,26.5,26.5,Organic Search,NC,Completed
GA4-103754,USR-4141,2025-11-19,GGOEGDHH087299,Nest Audio Smart Speaker,Electronics,1,99.99,99.99,Display,CO,Completed
GA4-103755,USR-1204,2025-09-10,GGOEAKBB010299,Google Campus Laptop Backpack,Bags,1,65.0,65.0,Organic Search,CO,Completed
GA4-103756,USR-5972,2025-11-16,GGOEFAAB010617,Google Rainbow Enamel Pin,Accessories,1,6.5,6.5,Display,CO,Completed
GA4-103757,USR-6197,2025-11-09,GGOEGFXQ016399,Pixel Stand Wireless Charger,Electronics,1,79.0,79.0,Referral,NC,Completed
GA4-103758,USR-3931,2025-08-27,GGOEGAXB098810,Google Thermal Travel Tumbler,Drinkware,1,26.5,26.5,Referral,IL,Completed
GA4-103759,USR-3694,2025-01-12,GGOEGAAB010516,Android Collectible Figurine,Accessories,1,18.0,18.0,Social,NC,Completed
GA4-103760,USR-2657,2025-02-22,GGOEGAXB098810,Google Thermal Travel Tumbler,Drinkware,2,26.5,53.0,Direct,TX,Completed
GA4-103761,USR-5388,2026-01-10,GGOEGDHH087299,Nest Audio Smart Speaker,Electronics,1,99.99,99.99,Display,FL,Completed
GA4-103762,USR-6586,2026-01-03,GGOEGFKQ014499,Google Cloud White Tee,Apparel,1,24.99,24.99,Referral,NY,Completed
GA4-103763,USR-1749,2025-08-20,GGOEGDHH087299,Nest Audio Smart Speaker,Electronics,1,99.99,99.99,Organic Search,CA,Completed
GA4-103764,USR-1043,2025-06-04,GGOEYHPB098810,YouTube Crewneck Sweatshirt,Apparel,1,48.0,48.0,Direct,WA,Completed
GA4-103765,USR-3170,2025-04-22,GGOEGAAB010516,Android Collectible Figurine,Accessories,1,18.0,18.0,Organic Search,CO,Completed
GA4-103766,USR-3939,2025-04-06,GGOEGFKQ014499,Google Cloud White Tee,Apparel,2,24.99,49.98,Organic Search,FL,Completed
GA4-103767,USR-4723,2025-08-18,GGOEGDHH087299,Nest Audio Smart Speaker,Electronics,2,99.99,199.98,Referral,VA,Completed
GA4-103768,USR-2175,2025-05-20,GGOEYHPB098810,YouTube Crewneck Sweatshirt,Apparel,1,48.0,48.0,Organic Search,CA,Completed
GA4-103769,USR-6960,2025-10-04,GGOEAAEB099214,Chrome Dino Socks,Apparel,2,12.5,25.0,Organic Search,WA,Completed
GA4-103770,USR-6233,2025-04-13,GGOEFAAB010617,Google Rainbow Enamel Pin,Accessories,1,6.5,6.5,Direct,FL,Completed
GA4-103771,USR-5166,2025-12-11,GGOEAAEB099214,Chrome Dino Socks,Apparel,1,12.5,12.5,Referral,TX,Completed
GA4-103772,USR-2046,2025-06-30,GGOEGBJR013999,Google Stainless Steel Water Bottle,Drinkware,2,22.0,44.0,Organic Search,FL,Completed
GA4-103773,USR-4435,2025-07-15,GGOEGBJR013999,Google Stainless Steel Water Bottle,Drinkware,2,22.0,44.0,Referral,IL,Completed
GA4-103774,USR-2179,2025-01-23,GGOEAKBB010299,Google Campus Laptop Backpack,Bags,1,65.0,65.0,Direct,NC,Completed
GA4-103775,USR-1987,2025-01-20,GGOEGAAB010516,Android Collectible Figurine,Accessories,1,18.0,18.0,Organic Search,IL,Completed
GA4-103776,USR-4567,2025-05-03,GGOEGBJR013999,Google Stainless Steel Water Bottle,Drinkware,1,22.0,22.0,Organic Search,CO,Completed
GA4-103777,USR-6409,2025-03-14,GGOEFAAB010617,Google Rainbow Enamel Pin,Accessories,1,6.5,6.5,Paid Search,FL,Completed
GA4-103778,USR-6512,2025-07-27,GGOEGAAB010516,Android Collectible Figurine,Accessories,2,18.0,36.0,Direct,FL,Completed
GA4-103779,USR-5298,2025-08-12,GGOEGAAB010516,Android Collectible Figurine,Accessories,1,18.0,18.0,Organic Search,NC,Completed
GA4-103780,USR-1788,2025-09-16,GGOEAAEB099214,Chrome Dino Socks,Apparel,2,12.5,25.0,Organic Search,VA,Completed
GA4-103781,USR-6751,2025-02-15,GGOEGBJR013999,Google Stainless Steel Water Bottle,Drinkware,3,22.0,66.0,Referral,WA,Completed
GA4-103782,USR-3838,2025-03-03,GGOEGDHH087299,Nest Audio Smart Speaker,Electronics,1,99.99,99.99,Organic Search,VA,Completed
GA4-103783,USR-6901,2025-09-09,GGOEAAEB099214,Chrome Dino Socks,Apparel,3,12.5,37.5,Direct,MA,Completed
GA4-103784,USR-5930,2025-04-10,GGOEGFXQ016399,Pixel Stand Wireless Charger,Electronics,2,79.0,158.0,Organic Search,CA,Completed
GA4-103785,USR-1190,2025-07-31,GGOEFAAB010617,Google Rainbow Enamel Pin,Accessories,1,6.5,6.5,Direct,CA,Completed
GA4-103786,USR-5910,2025-03-03,GGOEAAEB099214,Chrome Dino Socks,Apparel,2,12.5,25.0,Paid Search,NC,Completed
GA4-103787,USR-3773,2025-04-19,GGOEGDHH087299,Nest Audio Smart Speaker,Electronics,1,99.99,99.99,Organic Search,CA,Completed
GA4-103788,USR-5832,2025-08-27,GGOEGDHH087299,Nest Audio Smart Speaker,Electronics,1,99.99,99.99,Display,CO,Completed
GA4-103789,USR-5075,2025-01-19,GGOEGBJR013999,Google Stainless Steel Water Bottle,Drinkware,1,22.0,22.0,Direct,CA,Completed
GA4-103790,USR-7441,2025-07-12,GGOEYHPB098810,YouTube Crewneck Sweatshirt,Apparel,2,48.0,96.0,Organic Search,FL,Completed
GA4-103791,USR-3891,2025-07-27,GGOEAKBB010299,Google Campus Laptop Backpack,Bags,1,65.0,65.0,Organic Search,MA,Completed
GA4-103792,USR-1221,2025-08-13,GGOEAAEB099214,Chrome Dino Socks,Apparel,1,12.5,12.5,Referral,CA,Completed
GA4-103793,USR-6300,2025-07-18,GGOEGDHH087299,Nest Audio Smart Speaker,Electronics,1,99.99,99.99,Paid Search,NC,Completed
GA4-103794,USR-3598,2025-05-11,GGOEFAAB010617,Google Rainbow Enamel Pin,Accessories,1,6.5,6.5,Organic Search,FL,Completed
GA4-103795,USR-3114,2025-07-12,GGOEGFKQ014499,Google Cloud White Tee,Apparel,1,24.99,24.99,Organic Search,CO,Completed
GA4-103796,USR-4934,2025-04-17,GGOEAKBB010299,Google Campus Laptop Backpack,Bags,2,65.0,130.0,Referral,TX,Completed
GA4-103797,USR-3422,2025-02-21,GGOEGBJR013999,Google Stainless Steel Water Bottle,Drinkware,1,22.0,22.0,Paid Search,MA,Completed
GA4-103798,USR-4084,2025-04-06,GGOEAKBB010299,Google Campus Laptop Backpack,Bags,2,65.0,130.0,Direct,VA,Completed
GA4-103799,USR-1604,2025-06-23,GGOEGDHH087299,Nest Audio Smart Speaker,Electronics,1,99.99,99.99,Direct,TX,Completed
GA4-103800,USR-3124,2025-04-05,GGOEFAAB010617,Google Rainbow Enamel Pin,Accessories,1,6.5,6.5,Paid Search,CA,Completed
GA4-103801,USR-1822,2025-02-21,GGOEGBJR013999,Google Stainless Steel Water Bottle,Drinkware,1,22.0,22.0,Direct,VA,Completed
GA4-103802,USR-3099,2025-01-19,GGOEGBJR013999,Google Stainless Steel Water Bottle,Drinkware,1,22.0,22.0,Organic Search,MA,Completed
GA4-103803,USR-6442,2025-10-14,GGOEAKBB010299,Google Campus Laptop Backpack,Bags,1,65.0,65.0,Organic Search,TX,Completed
GA4-103804,USR-1700,2025-07-13,GGOEGAAB010516,Android Collectible Figurine,Accessories,1,18.0,18.0,Direct,VA,Completed
GA4-103805,USR-3870,2025-05-31,GGOEGFKQ014499,Google Cloud White Tee,Apparel,1,24.99,24.99,Display,NY,Completed
GA4-103806,USR-1382,2025-04-21,GGOEGBJR013999,Google Stainless Steel Water Bottle,Drinkware,1,22.0,22.0,Referral,IL,Completed
GA4-103807,USR-2652,2025-06-25,GGOEGAAB010516,Android Collectible Figurine,Accessories,2,18.0,36.0,Organic Search,NY,Completed
GA4-103808,USR-2262,2025-04-10,GGOEGFXQ016399,Pixel Stand Wireless Charger,Electronics,1,79.0,79.0,Organic Search,CA,Completed
GA4-103809,USR-2384,2025-10-15,GGOEAKBB010299,Google Campus Laptop Backpack,Bags,1,65.0,65.0,Organic Search,NC,Completed
GA4-103810,USR-2462,2025-05-03,GGOEFAAB010617,Google Rainbow Enamel Pin,Accessories,1,6.5,6.5,Direct,NC,Completed
GA4-103811,USR-4180,2025-11-30,GGOEYHPB098810,YouTube Crewneck Sweatshirt,Apparel,1,48.0,48.0,Direct,NC,Completed
GA4-103812,USR-6415,2025-11-26,GGOEFAAB010617,Google Rainbow Enamel Pin,Accessories,1,6.5,6.5,Organic Search,NY,Completed
GA4-103813,USR-5963,2025-06-27,GGOEAKBB010299,Google Campus Laptop Backpack,Bags,1,65.0,65.0,Organic Search,CA,Completed
GA4-103814,USR-5095,2025-03-05,GGOEGDHH087299,Nest Audio Smart Speaker,Electronics,1,99.99,99.99,Referral,TX,Completed
GA4-103815,USR-1782,2025-01-21,GGOEYHPB098810,YouTube Crewneck Sweatshirt,Apparel,2,48.0,96.0,Referral,TX,Completed
GA4-103816,USR-5674,2025-12-16,GGOEGAXB098810,Google Thermal Travel Tumbler,Drinkware,1,26.5,26.5,Direct,CA,Completed
GA4-103817,USR-3991,2025-03-22,GGOEYHPB098810,YouTube Crewneck Sweatshirt,Apparel,2,48.0,96.0,Paid Search,CO,Completed
GA4-103818,USR-2057,2025-10-15,GGOEGFKQ014499,Google Cloud White Tee,Apparel,2,24.99,49.98,Organic Search,MA,Completed
GA4-103819,USR-2621,2025-03-16,GGOEGFXQ016399,Pixel Stand Wireless Charger,Electronics,2,79.0,158.0,Organic Search,TX,Completed
GA4-103820,USR-6106,2025-04-29,GGOEYHPB098810,YouTube Crewneck Sweatshirt,Apparel,1,48.0,48.0,Referral,MA,Completed
GA4-103821,USR-4392,2025-05-31,GGOEAKBB010299,Google Campus Laptop Backpack,Bags,1,65.0,65.0,Organic Search,FL,Completed
GA4-103822,USR-2645,2025-11-23,GGOEGFKQ014499,Google Cloud White Tee,Apparel,1,24.99,24.99,Organic Search,MA,Completed
GA4-103823,USR-4199,2025-04-01,GGOEAAEB099214,Chrome Dino Socks,Apparel,1,12.5,12.5,Direct,FL,Completed
GA4-103824,USR-3395,2025-06-12,GGOEGFXQ016399,Pixel Stand Wireless Charger,Electronics,1,79.0,79.0,Paid Search,FL,Completed
GA4-103825,USR-2474,2025-04-07,GGOEYHPB098810,YouTube Crewneck Sweatshirt,Apparel,1,48.0,48.0,Social,VA,Completed
GA4-103826,USR-3852,2025-03-05,GGOEGFKQ014499,Google Cloud White Tee,Apparel,1,24.99,24.99,Direct,IL,Completed
GA4-103827,USR-2613,2025-06-30,GGOEGFXQ016399,Pixel Stand Wireless Charger,Electronics,2,79.0,158.0,Direct,VA,Completed
GA4-103828,USR-3150,2025-11-29,GGOEYHPB098810,YouTube Crewneck Sweatshirt,Apparel,1,48.0,48.0,Organic Search,CO,Completed
GA4-103829,USR-6554,2025-11-14,GGOEFAAB010617,Google Rainbow Enamel Pin,Accessories,2,6.5,13.0,Paid Search,NY,Completed
GA4-103830,USR-5049,2025-02-21,GGOEGFKQ014499,Google Cloud White Tee,Apparel,1,24.99,24.99,Paid Search,FL,Completed
GA4-103831,USR-7095,2025-02-23,GGOEGFXQ016399,Pixel Stand Wireless Charger,Electronics,2,79.0,158.0,Direct,WA,Completed
GA4-103832,USR-6598,2025-03-22,GGOEGAAB010516,Android Collectible Figurine,Accessories,1,18.0,18.0,Direct,TX,Completed
GA4-103833,USR-5509,2025-08-22,GGOEGDHH087299,Nest Audio Smart Speaker,Electronics,1,99.99,99.99,Organic Search,CA,Completed
GA4-103834,USR-2906,2025-06-29,GGOEGAAB010516,Android Collectible Figurine,Accessories,2,18.0,36.0,Organic Search,NY,Completed
GA4-103835,USR-7102,2025-06-24,GGOEYHPB098810,YouTube Crewneck Sweatshirt,Apparel,2,48.0,96.0,Direct,CA,Completed
GA4-103836,USR-5721,2025-10-05,GGOEYHPB098810,YouTube Crewneck Sweatshirt,Apparel,2,48.0,96.0,Referral,CO,Completed
GA4-103837,USR-7021,2025-06-30,GGOEGFKQ014499,Google Cloud White Tee,Apparel,1,24.99,24.99,Paid Search,MA,Completed
GA4-103838,USR-7013,2025-10-31,GGOEGAAB010516,Android Collectible Figurine,Accessories,2,18.0,36.0,Organic Search,VA,Completed
GA4-103839,USR-4143,2025-06-29,GGOEAAEB099214,Chrome Dino Socks,Apparel,1,12.5,12.5,Organic Search,CO,Completed
GA4-103840,USR-4166,2025-08-07,GGOEGAXB098810,Google Thermal Travel Tumbler,Drinkware,1,26.5,26.5,Paid Search,VA,Completed
