order_id,customer_id,order_date,product_id,product_name,category,quantity,unit_price,total_amount,shipping_state,payment_method,acquisition_channel,order_status
OLIST-101370,CUST-BR-8448,2018-01-17,PRD-CAMA-778,"Bed, Bath & Table Item","Bed, Bath & Table",1,77.66,77.66,SP,credit_card,Marketplace Direct,Completed
OLIST-101371,CUST-BR-5236,2018-04-09,PRD-ESPO-388,Sports & Leisure Item,Sports & Leisure,1,127.58,127.58,PE,credit_card,Marketplace Direct,Completed
OLIST-101372,CUST-BR-2984,2018-03-22,PRD-INFO-416,Computers & Tech Item,Computers & Tech,1,82.82,82.82,RJ,boleto,Marketplace Direct,Completed
OLIST-101373,CUST-BR-3951,2016-09-19,PRD-CAMA-472,"Bed, Bath & Table Item","Bed, Bath & Table",1,73.35,73.35,SP,credit_card,Marketplace Direct,Completed
OLIST-101374,CUST-BR-4439,2017-04-03,PRD-MOVE-633,Furniture & Decor Item,Furniture & Decor,1,92.9,92.9,SP,credit_card,Marketplace Direct,Completed
OLIST-101375,CUST-BR-7945,2017-01-06,PRD-CAMA-900,"Bed, Bath & Table Item","Bed, Bath & Table",1,90.74,90.74,SP,credit_card,Marketplace Direct,Completed
OLIST-101376,CUST-BR-5523,2018-08-08,PRD-MOVE-820,Furniture & Decor Item,Furniture & Decor,1,120.26,120.26,BA,credit_card,Marketplace Direct,Completed
OLIST-101377,CUST-BR-6035,2017-08-08,PRD-RELO-929,Watches & Gifts Item,Watches & Gifts,1,210.34,210.34,PR,debit_card,Marketplace Direct,Completed
OLIST-101378,CUST-BR-8084,2016-09-08,PRD-ESPO-534,Sports & Leisure Item,Sports & Leisure,1,130.14,130.14,MG,credit_card,Marketplace Direct,Completed
OLIST-101379,CUST-BR-2866,2018-07-20,PRD-CAMA-300,"Bed, Bath & Table Item","Bed, Bath & Table",1,106.57,106.57,SP,credit_card,Marketplace Direct,Completed
OLIST-101380,CUST-BR-7391,2017-03-03,PRD-MOVE-436,Furniture & Decor Item,Furniture & Decor,1,74.15,74.15,SP,voucher,Marketplace Direct,Completed
OLIST-101381,CUST-BR-5362,2017-01-19,PRD-INFO-784,Computers & Tech Item,Computers & Tech,1,144.58,144.58,RJ,credit_card,Marketplace Direct,Completed
OLIST-101382,CUST-BR-7909,2017-01-22,PRD-INFO-616,Computers & Tech Item,Computers & Tech,1,78.59,78.59,SP,credit_card,Marketplace Direct,Completed
OLIST-101383,CUST-BR-1849,2018-06-01,PRD-MOVE-847,Furniture & Decor Item,Furniture & Decor,1,130.18,130.18,SP,voucher,Marketplace Direct,Completed
OLIST-101384,CUST-BR-4475,2017-10-16,PRD-CAMA-548,"Bed, Bath & Table Item","Bed, Bath & Table",1,123.43,123.43,BA,credit_card,Marketplace Direct,Completed
OLIST-101385,CUST-BR-3955,2017-07-24,PRD-CAMA-446,"Bed, Bath & Table Item","Bed, Bath & Table",1,53.61,53.61,GO,credit_card,Marketplace Direct,Completed
OLIST-101386,CUST-BR-3974,2017-05-27,PRD-ESPO-397,Sports & Leisure Item,Sports & Leisure,1,44.0,44.0,RJ,credit_card,Marketplace Direct,Completed
OLIST-101387,CUST-BR-6499,2017-07-06,PRD-BELE-589,Health & Beauty Item,Health & Beauty,1,134.91,134.91,RJ,boleto,Marketplace Direct,Completed
OLIST-101388,CUST-BR-6952,2017-03-27,PRD-MOVE-495,Furniture & Decor Item,Furniture & Decor,1,109.92,109.92,DF,credit_card,Marketplace Direct,Completed
OLIST-101389,CUST-BR-1730,2018-07-27,PRD-MOVE-240,Furniture & Decor Item,Furniture & Decor,1,98.58,98.58,SP,boleto,Marketplace Direct,Completed
OLIST-101390,CUST-BR-3363,2017-02-24,PRD-MOVE-669,Furniture & Decor Item,Furniture & Decor,1,99.54,99.54,SP,credit_card,Marketplace Direct,Completed
OLIST-101391,CUST-BR-7974,2018-01-14,PRD-MOVE-938,Furniture & Decor Item,Furniture & Decor,1,69.32,69.32,SP,credit_card,Marketplace Direct,Completed
OLIST-101392,CUST-BR-1057,2018-06-06,PRD-ESPO-892,Sports & Leisure Item,Sports & Leisure,1,104.63,104.63,BA,credit_card,Marketplace Direct,Completed
OLIST-101393,CUST-BR-2852,2017-10-01,PRD-ESPO-775,Sports & Leisure Item,Sports & Leisure,1,116.99,116.99,DF,credit_card,Marketplace Direct,Completed
OLIST-101394,CUST-BR-5823,2017-08-05,PRD-CAMA-455,"Bed, Bath & Table Item","Bed, Bath & Table",1,83.49,83.49,SP,credit_card,Marketplace Direct,Completed
OLIST-101395,CUST-BR-8167,2016-09-04,PRD-INFO-432,Computers & Tech Item,Computers & Tech,1,105.14,105.14,RS,credit_card,Marketplace Direct,Completed
OLIST-101396,CUST-BR-4083,2017-08-08,PRD-ESPO-828,Sports & Leisure Item,Sports & Leisure,1,121.91,121.91,SP,credit_card,Marketplace Direct,Completed
OLIST-101397,CUST-BR-7598,2017-06-14,PRD-MOVE-552,Furniture & Decor Item,Furniture & Decor,1,121.74,121.74,SP,credit_card,Marketplace Direct,Completed
OLIST-101398,CUST-BR-5419,2017-03-31,PRD-CAMA-189,"Bed, Bath & Table Item","Bed, Bath & Table",1,125.22,125.22,SC,credit_card,Marketplace Direct,Completed
OLIST-101399,CUST-BR-2331,2017-02-24,PRD-CAMA-997,"Bed, Bath & Table Item","Bed, Bath & Table",1,107.23,107.23,SP,credit_card,Marketplace Direct,Completed
OLIST-101400,CUST-BR-4821,2016-09-28,PRD-BELE-503,Health & Beauty Item,Health & Beauty,1,137.73,137.73,SC,credit_card,Marketplace Direct,Completed
OLIST-101401,CUST-BR-3193,2016-11-09,PRD-BELE-313,Health & Beauty Item,Health & Beauty,1,126.71,126.71,RJ,credit_card,Marketplace Direct,Completed
OLIST-101402,CUST-BR-2720,2017-11-24,PRD-MOVE-369,Furniture & Decor Item,Furniture & Decor,1,93.78,93.78,SP,boleto,Marketplace Direct,Completed
OLIST-101403,CUST-BR-5935,2017-12-03,PRD-RELO-538,Watches & Gifts Item,Watches & Gifts,1,235.82,235.82,SP,credit_card,Marketplace Direct,Completed
OLIST-101404,CUST-BR-4888,2017-03-13,PRD-MOVE-949,Furniture & Decor Item,Furniture & Decor,1,121.97,121.97,RJ,credit_card,Marketplace Direct,Completed
OLIST-101405,CUST-BR-6529,2016-11-17,PRD-CAMA-975,"Bed, Bath & Table Item","Bed, Bath & Table",1,126.37,126.37,MG,credit_card,Marketplace Direct,Completed
OLIST-101406,CUST-BR-5466,2017-06-26,PRD-INFO-805,Computers & Tech Item,Computers & Tech,1,111.91,111.91,SP,credit_card,Marketplace Direct,Completed
OLIST-101407,CUST-BR-1469,2018-07-23,PRD-ESPO-335,Sports & Leisure Item,Sports & Leisure,1,127.54,127.54,PE,credit_card,Marketplace Direct,Completed
OLIST-101408,CUST-BR-6393,2018-04-24,PRD-BELE-736,Health & Beauty Item,Health & Beauty,1,199.23,199.23,PR,boleto,Marketplace Direct,Completed
OLIST-101409,CUST-BR-8499,2016-12-08,PRD-INFO-217,Computers & Tech Item,Computers & Tech,1,200.92,200.92,SP,credit_card,Marketplace Direct,Completed
OLIST-101410,CUST-BR-5335,2017-07-15,PRD-ESPO-149,Sports & Leisure Item,Sports & Leisure,1,89.85,89.85,SP,boleto,Marketplace Direct,Completed
OLIST-101411,CUST-BR-3124,2018-05-16,PRD-ESPO-397,Sports & Leisure Item,Sports & Leisure,1,158.7,158.7,SP,credit_card,Marketplace Direct,Completed
OLIST-101412,CUST-BR-4487,2016-10-04,PRD-ESPO-779,Sports & Leisure Item,Sports & Leisure,1,79.97,79.97,SP,debit_card,Marketplace Direct,Completed
OLIST-101413,CUST-BR-2134,2017-08-10,PRD-ESPO-326,Sports & Leisure Item,Sports & Leisure,1,137.23,137.23,SP,credit_card,Marketplace Direct,Completed
OLIST-101414,CUST-BR-5689,2018-03-17,PRD-MOVE-124,Furniture & Decor Item,Furniture & Decor,1,91.28,91.28,MG,credit_card,Marketplace Direct,Completed
OLIST-101415,CUST-BR-2119,2017-10-17,PRD-INFO-805,Computers & Tech Item,Computers & Tech,1,202.92,202.92,SP,voucher,Marketplace Direct,Completed
OLIST-101416,CUST-BR-5059,2017-03-01,PRD-INFO-746,Computers & Tech Item,Computers & Tech,1,189.89,189.89,SP,credit_card,Marketplace Direct,Completed
OLIST-101417,CUST-BR-3102,2017-11-14,PRD-BELE-589,Health & Beauty Item,Health & Beauty,1,117.8,117.8,MG,credit_card,Marketplace Direct,Completed
OLIST-101418,CUST-BR-8479,2016-09-10,PRD-RELO-778,Watches & Gifts Item,Watches & Gifts,1,263.8,263.8,SP,credit_card,Marketplace Direct,Completed
OLIST-101419,CUST-BR-2767,2017-09-25,PRD-CAMA-263,"Bed, Bath & Table Item","Bed, Bath & Table",1,115.43,115.43,RJ,credit_card,Marketplace Direct,Completed
OLIST-101420,CUST-BR-7500,2018-08-02,PRD-INFO-520,Computers & Tech Item,Computers & Tech,1,97.68,97.68,MG,credit_card,Marketplace Direct,Completed
OLIST-101421,CUST-BR-4754,2018-05-14,PRD-MOVE-937,Furniture & Decor Item,Furniture & Decor,1,76.88,76.88,BA,boleto,Marketplace Direct,Completed
OLIST-101422,CUST-BR-2364,2017-09-15,PRD-RELO-274,Watches & Gifts Item,Watches & Gifts,1,157.21,157.21,GO,credit_card,Marketplace Direct,Completed
OLIST-101423,CUST-BR-2084,2018-05-26,PRD-INFO-737,Computers & Tech Item,Computers & Tech,1,170.11,170.11,RJ,credit_card,Marketplace Direct,Completed
OLIST-101424,CUST-BR-3272,2017-10-28,PRD-BELE-418,Health & Beauty Item,Health & Beauty,1,108.18,108.18,SP,credit_card,Marketplace Direct,Completed
OLIST-101425,CUST-BR-6670,2018-06-07,PRD-MOVE-906,Furniture & Decor Item,Furniture & Decor,1,81.16,81.16,RJ,credit_card,Marketplace Direct,Completed
OLIST-101426,CUST-BR-6594,2017-05-18,PRD-INFO-234,Computers & Tech Item,Computers & Tech,1,115.87,115.87,RJ,credit_card,Marketplace Direct,Completed
OLIST-101427,CUST-BR-6486,2018-08-02,PRD-MOVE-821,Furniture & Decor Item,Furniture & Decor,1,91.05,91.05,PE,credit_card,Marketplace Direct,Completed
OLIST-101428,CUST-BR-3792,2017-08-30,PRD-INFO-143,Computers & Tech Item,Computers & Tech,1,157.64,157.64,SP,credit_card,Marketplace Direct,Completed
OLIST-101429,CUST-BR-5403,2016-09-07,PRD-ESPO-824,Sports & Leisure Item,Sports & Leisure,1,193.53,193.53,GO,credit_card,Marketplace Direct,Completed
OLIST-101430,CUST-BR-4216,2018-08-04,PRD-ESPO-915,Sports & Leisure Item,Sports & Leisure,1,128.92,128.92,SP,boleto,Marketplace Direct,Completed
OLIST-101431,CUST-BR-7809,2016-09-05,PRD-INFO-716,Computers & Tech Item,Computers & Tech,1,166.9,166.9,MG,voucher,Marketplace Direct,Completed
OLIST-101432,CUST-BR-6352,2017-10-02,PRD-CAMA-602,"Bed, Bath & Table Item","Bed, Bath & Table",1,72.04,72.04,MG,credit_card,Marketplace Direct,Completed
OLIST-101433,CUST-BR-8025,2018-07-02,PRD-RELO-549,Watches & Gifts Item,Watches & Gifts,1,227.16,227.16,RJ,credit_card,Marketplace Direct,Completed
OLIST-101434,CUST-BR-4313,2018-01-07,PRD-ESPO-466,Sports & Leisure Item,Sports & Leisure,1,90.35,90.35,SP,credit_card,Marketplace Direct,Completed
OLIST-101435,CUST-BR-7577,2016-11-11,PRD-CAMA-673,"Bed, Bath & Table Item","Bed, Bath & Table",1,110.91,110.91,RJ,boleto,Marketplace Direct,Completed
OLIST-101436,CUST-BR-1823,2017-11-30,PRD-BELE-260,Health & Beauty Item,Health & Beauty,1,166.1,166.1,SP,credit_card,Marketplace Direct,Completed
OLIST-101437,CUST-BR-1205,2017-07-15,PRD-MOVE-698,Furniture & Decor Item,Furniture & Decor,1,98.35,98.35,SP,credit_card,Marketplace Direct,Completed
OLIST-101438,CUST-BR-6522,2017-03-05,PRD-CAMA-554,"Bed, Bath & Table Item","Bed, Bath & Table",1,107.44,107.44,PR,boleto,Marketplace Direct,Completed
OLIST-101439,CUST-BR-5701,2018-02-25,PRD-RELO-280,Watches & Gifts Item,Watches & Gifts,1,180.81,180.81,SP,credit_card,Marketplace Direct,Completed
OLIST-101440,CUST-BR-5908,2016-09-27,PRD-MOVE-690,Furniture & Decor Item,Furniture & Decor,1,112.39,112.39,SP,boleto,Marketplace Direct,Completed
OLIST-101441,CUST-BR-1069,2018-04-28,PRD-CAMA-412,"Bed, Bath & Table Item","Bed, Bath & Table",1,99.8,99.8,MG,credit_card,Marketplace Direct,Completed
OLIST-101442,CUST-BR-4889,2018-07-30,PRD-ESPO-728,Sports & Leisure Item,Sports & Leisure,1,121.34,121.34,PR,credit_card,Marketplace Direct,Completed
OLIST-101443,CUST-BR-4971,2017-07-07,PRD-BELE-764,Health & Beauty Item,Health & Beauty,1,145.45,145.45,SP,credit_card,Marketplace Direct,Completed
OLIST-101444,CUST-BR-4495,2018-03-17,PRD-BELE-870,Health & Beauty Item,Health & Beauty,1,127.39,127.39,RJ,credit_card,Marketplace Direct,Completed
OLIST-101445,CUST-BR-7862,2017-04-22,PRD-INFO-924,Computers & Tech Item,Computers & Tech,1,200.6,200.6,SP,credit_card,Marketplace Direct,Completed
OLIST-101446,CUST-BR-1838,2018-05-18,PRD-RELO-162,Watches & Gifts Item,Watches & Gifts,1,139.23,139.23,RJ,credit_card,Marketplace Direct,Completed
OLIST-101447,CUST-BR-6744,2018-04-01,PRD-BELE-154,Health & Beauty Item,Health & Beauty,1,173.2,173.2,MG,debit_card,Marketplace Direct,Completed
OLIST-101448,CUST-BR-3629,2018-07-20,PRD-ESPO-667,Sports & Leisure Item,Sports & Leisure,1,161.56,161.56,BA,boleto,Marketplace Direct,Completed
OLIST-101449,CUST-BR-8098,2018-07-24,PRD-INFO-596,Computers & Tech Item,Computers & Tech,1,104.57,104.57,SP,boleto,Marketplace Direct,Completed
OLIST-101450,CUST-BR-7823,2018-04-23,PRD-CAMA-503,"Bed, Bath & Table Item","Bed, Bath & Table",1,110.35,110.35,SP,credit_card,Marketplace Direct,Completed
OLIST-101451,CUST-BR-8062,2017-02-13,PRD-RELO-494,Watches & Gifts Item,Watches & Gifts,1,191.2,191.2,PR,boleto,Marketplace Direct,Completed
OLIST-101452,CUST-BR-7166,2018-01-15,PRD-MOVE-296,Furniture & Decor Item,Furniture & Decor,1,101.9,101.9,GO,credit_card,Marketplace Direct,Completed
OLIST-101453,CUST-BR-7766,2018-05-16,PRD-INFO-953,Computers & Tech Item,Computers & Tech,1,144.25,144.25,SP,credit_card,Marketplace Direct,Completed
OLIST-101454,CUST-BR-4340,2017-10-08,PRD-RELO-256,Watches & Gifts Item,Watches & Gifts,1,241.25,241.25,MG,boleto,Marketplace Direct,Completed
OLIST-101455,CUST-BR-8282,2016-11-04,PRD-INFO-594,Computers & Tech Item,Computers & Tech,1,92.27,92.27,SP,boleto,Marketplace Direct,Completed
OLIST-101456,CUST-BR-1742,2018-01-11,PRD-INFO-440,Computers & Tech Item,Computers & Tech,1,101.11,101.11,MG,credit_card,Marketplace Direct,Completed
OLIST-101457,CUST-BR-3041,2018-08-24,PRD-ESPO-942,Sports & Leisure Item,Sports & Leisure,1,124.13,124.13,SP,boleto,Marketplace Direct,Completed
OLIST-101458,CUST-BR-8297,2017-08-22,PRD-INFO-182,Computers & Tech Item,Computers & Tech,1,172.93,172.93,PR,credit_card,Marketplace Direct,Completed
OLIST-101459,CUST-BR-5596,2018-07-29,PRD-MOVE-275,Furniture & Decor Item,Furniture & Decor,1,102.31,102.31,RJ,credit_card,Marketplace Direct,Completed
OLIST-101460,CUST-BR-2181,2018-01-29,PRD-CAMA-367,"Bed, Bath & Table Item","Bed, Bath & Table",1,86.02,86.02,SP,credit_card,Marketplace Direct,Completed
OLIST-101461,CUST-BR-8041,2017-10-10,PRD-RELO-559,Watches & Gifts Item,Watches & Gifts,1,232.5,232.5,SP,boleto,Marketplace Direct,Completed
OLIST-101462,CUST-BR-2635,2017-06-28,PRD-ESPO-931,Sports & Leisure Item,Sports & Leisure,1,112.9,112.9,MG,boleto,Marketplace Direct,Completed
OLIST-101463,CUST-BR-3776,2017-07-30,PRD-MOVE-915,Furniture & Decor Item,Furniture & Decor,1,83.25,83.25,PR,credit_card,Marketplace Direct,Completed
OLIST-101464,CUST-BR-7269,2017-10-01,PRD-RELO-319,Watches & Gifts Item,Watches & Gifts,1,236.11,236.11,RJ,credit_card,Marketplace Direct,Completed
OLIST-101465,CUST-BR-5927,2018-02-18,PRD-ESPO-289,Sports & Leisure Item,Sports & Leisure,1,112.54,112.54,MG,credit_card,Marketplace Direct,Completed
OLIST-101466,CUST-BR-1835,2018-02-17,PRD-RELO-912,Watches & Gifts Item,Watches & Gifts,1,211.31,211.31,MG,credit_card,Marketplace Direct,Completed
OLIST-101467,CUST-BR-2625,2017-08-05,PRD-BELE-642,Health & Beauty Item,Health & Beauty,1,129.38,129.38,RS,credit_card,Marketplace Direct,Completed
OLIST-101468,CUST-BR-6676,2018-07-07,PRD-ESPO-699,Sports & Leisure Item,Sports & Leisure,1,111.35,111.35,GO,credit_card,Marketplace Direct,Completed
OLIST-101469,CUST-BR-6580,2016-09-15,PRD-RELO-607,Watches & Gifts Item,Watches & Gifts,1,235.85,235.85,RJ,credit_card,Marketplace Direct,Completed
OLIST-101470,CUST-BR-2497,2018-02-16,PRD-MOVE-168,Furniture & Decor Item,Furniture & Decor,1,94.02,94.02,SP,credit_card,Marketplace Direct,Completed
OLIST-101471,CUST-BR-5848,2018-01-07,PRD-ESPO-312,Sports & Leisure Item,Sports & Leisure,1,103.24,103.24,SC,credit_card,Marketplace Direct,Completed
OLIST-101472,CUST-BR-8379,2018-07-01,PRD-MOVE-179,Furniture & Decor Item,Furniture & Decor,1,75.68,75.68,RJ,credit_card,Marketplace Direct,Completed
OLIST-101473,CUST-BR-7968,2018-02-15,PRD-INFO-481,Computers & Tech Item,Computers & Tech,1,135.66,135.66,PE,boleto,Marketplace Direct,Completed
OLIST-101474,CUST-BR-1977,2018-04-20,PRD-INFO-320,Computers & Tech Item,Computers & Tech,1,116.06,116.06,PR,credit_card,Marketplace Direct,Completed
OLIST-101475,CUST-BR-6095,2017-10-02,PRD-BELE-897,Health & Beauty Item,Health & Beauty,1,136.39,136.39,RS,voucher,Marketplace Direct,Completed
OLIST-101476,CUST-BR-1322,2018-07-09,PRD-BELE-627,Health & Beauty Item,Health & Beauty,1,143.77,143.77,RJ,credit_card,Marketplace Direct,Completed
OLIST-101477,CUST-BR-6315,2017-07-21,PRD-ESPO-921,Sports & Leisure Item,Sports & Leisure,1,144.0,144.0,SP,boleto,Marketplace Direct,Completed
OLIST-101478,CUST-BR-6414,2018-05-22,PRD-INFO-785,Computers & Tech Item,Computers & Tech,1,126.8,126.8,RS,credit_card,Marketplace Direct,Completed
OLIST-101479,CUST-BR-7838,2017-09-18,PRD-ESPO-790,Sports & Leisure Item,Sports & Leisure,1,112.3,112.3,PR,boleto,Marketplace Direct,Completed
OLIST-101480,CUST-BR-5052,2017-08-31,PRD-INFO-317,Computers & Tech Item,Computers & Tech,1,193.7,193.7,MG,credit_card,Marketplace Direct,Completed
OLIST-101481,CUST-BR-6491,2017-01-11,PRD-CAMA-739,"Bed, Bath & Table Item","Bed, Bath & Table",1,93.24,93.24,SP,credit_card,Marketplace Direct,Completed
OLIST-101482,CUST-BR-2800,2018-03-06,PRD-BELE-142,Health & Beauty Item,Health & Beauty,1,162.0,162.0,RJ,credit_card,Marketplace Direct,Completed
OLIST-101483,CUST-BR-1881,2018-03-19,PRD-RELO-256,Watches & Gifts Item,Watches & Gifts,1,119.49,119.49,MG,credit_card,Marketplace Direct,Completed
OLIST-101484,CUST-BR-8419,2017-01-05,PRD-MOVE-935,Furniture & Decor Item,Furniture & Decor,1,125.06,125.06,DF,credit_card,Marketplace Direct,Completed
OLIST-101485,CUST-BR-7451,2018-06-08,PRD-INFO-258,Computers & Tech Item,Computers & Tech,1,64.23,64.23,RS,credit_card,Marketplace Direct,Completed
OLIST-101486,CUST-BR-4711,2016-11-10,PRD-MOVE-256,Furniture & Decor Item,Furniture & Decor,1,110.43,110.43,SP,credit_card,Marketplace Direct,Completed
OLIST-101487,CUST-BR-1285,2018-01-23,PRD-INFO-799,Computers & Tech Item,Computers & Tech,1,189.57,189.57,SP,credit_card,Marketplace Direct,Completed
OLIST-101488,CUST-BR-6072,2018-06-07,PRD-INFO-264,Computers & Tech Item,Computers & Tech,1,112.92,112.92,SC,boleto,Marketplace Direct,Completed
OLIST-101489,CUST-BR-6700,2018-01-30,PRD-ESPO-379,Sports & Leisure Item,Sports & Leisure,1,118.54,118.54,SP,credit_card,Marketplace Direct,Completed
OLIST-101490,CUST-BR-5380,2018-01-27,PRD-ESPO-668,Sports & Leisure Item,Sports & Leisure,1,121.99,121.99,SC,debit_card,Marketplace Direct,Completed
OLIST-101491,CUST-BR-7932,2018-06-01,PRD-BELE-203,Health & Beauty Item,Health & Beauty,1,126.18,126.18,SP,credit_card,Marketplace Direct,Completed
OLIST-101492,CUST-BR-8399,2016-12-01,PRD-RELO-686,Watches & Gifts Item,Watches & Gifts,1,210.6,210.6,BA,credit_card,Marketplace Direct,Completed
OLIST-101493,CUST-BR-1209,2017-10-16,PRD-RELO-356,Watches & Gifts Item,Watches & Gifts,1,163.1,163.1,RJ,boleto,Marketplace Direct,Completed
OLIST-101494,CUST-BR-8420,2018-07-22,PRD-CAMA-732,"Bed, Bath & Table Item","Bed, Bath & Table",1,78.86,78.86,MG,credit_card,Marketplace Direct,Completed
OLIST-101495,CUST-BR-2240,2018-04-02,PRD-BELE-635,Health & Beauty Item,Health & Beauty,1,130.35,130.35,SP,credit_card,Marketplace Direct,Completed
OLIST-101496,CUST-BR-2745,2018-03-21,PRD-MOVE-732,Furniture & Decor Item,Furniture & Decor,1,72.92,72.92,RJ,credit_card,Marketplace Direct,Completed
OLIST-101497,CUST-BR-5226,2017-09-21,PRD-INFO-605,Computers & Tech Item,Computers & Tech,1,58.72,58.72,MG,credit_card,Marketplace Direct,Completed
OLIST-101498,CUST-BR-3303,2016-11-30,PRD-CAMA-628,"Bed, Bath & Table Item","Bed, Bath & Table",1,106.26,106.26,SP,credit_card,Marketplace Direct,Completed
OLIST-101499,CUST-BR-7740,2017-04-03,PRD-MOVE-480,Furniture & Decor Item,Furniture & Decor,1,103.9,103.9,SC,credit_card,Marketplace Direct,Completed
OLIST-101500,CUST-BR-7349,2017-08-29,PRD-ESPO-326,Sports & Leisure Item,Sports & Leisure,1,102.33,102.33,RJ,credit_card,Marketplace Direct,Completed
OLIST-101501,CUST-BR-8381,2018-03-08,PRD-ESPO-644,Sports & Leisure Item,Sports & Leisure,1,81.71,81.71,SP,credit_card,Marketplace Direct,Completed
OLIST-101502,CUST-BR-3428,2017-04-05,PRD-MOVE-604,Furniture & Decor Item,Furniture & Decor,1,88.65,88.65,RJ,credit_card,Marketplace Direct,Completed
OLIST-101503,CUST-BR-7797,2016-12-19,PRD-ESPO-830,Sports & Leisure Item,Sports & Leisure,1,134.1,134.1,RJ,boleto,Marketplace Direct,Completed
OLIST-101504,CUST-BR-6508,2016-10-10,PRD-CAMA-745,"Bed, Bath & Table Item","Bed, Bath & Table",1,85.79,85.79,PE,credit_card,Marketplace Direct,Completed
OLIST-101505,CUST-BR-5735,2018-06-13,PRD-INFO-171,Computers & Tech Item,Computers & Tech,1,197.86,197.86,PR,credit_card,Marketplace Direct,Completed
OLIST-101506,CUST-BR-2427,2017-02-26,PRD-ESPO-836,Sports & Leisure Item,Sports & Leisure,1,110.77,110.77,SP,credit_card,Marketplace Direct,Completed
OLIST-101507,CUST-BR-3941,2018-08-16,PRD-BELE-974,Health & Beauty Item,Health & Beauty,1,126.54,126.54,SC,credit_card,Marketplace Direct,Completed
OLIST-101508,CUST-BR-3182,2018-08-24,PRD-MOVE-275,Furniture & Decor Item,Furniture & Decor,1,116.32,116.32,PE,credit_card,Marketplace Direct,Completed
OLIST-101509,CUST-BR-6538,2018-02-16,PRD-INFO-849,Computers & Tech Item,Computers & Tech,1,162.29,162.29,SC,credit_card,Marketplace Direct,Completed
OLIST-101510,CUST-BR-6761,2017-03-21,PRD-MOVE-184,Furniture & Decor Item,Furniture & Decor,1,135.1,135.1,RJ,credit_card,Marketplace Direct,Completed
OLIST-101511,CUST-BR-2304,2018-08-21,PRD-CAMA-695,"Bed, Bath & Table Item","Bed, Bath & Table",1,94.17,94.17,RJ,credit_card,Marketplace Direct,Completed
OLIST-101512,CUST-BR-5952,2016-09-01,PRD-CAMA-732,"Bed, Bath & Table Item","Bed, Bath & Table",1,147.51,147.51,MG,credit_card,Marketplace Direct,Completed
OLIST-101513,CUST-BR-5375,2017-10-03,PRD-INFO-807,Computers & Tech Item,Computers & Tech,1,133.24,133.24,SP,credit_card,Marketplace Direct,Completed
